R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45479.23850694444,45479.25981481482,51D06280,25786607,51R17640,06280,CAAU7276303,4500,GTHA,D38684896,A02,A05
D,45479.23857638889,45479.323587962965,51D10081,25786608,51R04423,10081,TCKU7402717,4500,GTHA,D38684892,D02,B09
R,45479.23857638889,45479.26446759259,50H19941,25786609,51R50879,19941,SEGU9920903,4530,HBCX,R38684894,D02,G04
D,45479.238587962966,45479.288564814815,51D63754,25786610,51R02539,63754,MSKU5051515,2200,GTHA,D38684881,B05,B08
R,45479.238587962966,45479.288564814815,51D63754,25786610,51R02539,63754,TGBU4736660,4500,HBCX,R38684887,B05,B08
D,45479.23881944444,45479.26190972222,50H09924,25786611,50R02126,09924,WHLU0410454,2200,GTHA,D38684895,A02,A05
D,45479.239212962966,45479.26652777778,51C67016,25786612,51R17216,67016,BEAU5304868,4500,GTHA,D38684897,G02,E01
R,45479.23924768518,45479.26553240741,50H43687,25786613,50R04589,43687,WHSU5839874,4500,HBCX,R38684899,B03,E01
D,45479.23924768518,45479.26553240741,50H43687,25786613,50R04589,43687,HALU2364580,2200,GTHA,D38684927,B03,E01
R,45479.239386574074,45479.2496875,50H16748,25786614,49R00161,16748,EGHU3629860,2200,HBCX,R38684901,B02,B08
D,45479.23939814815,45479.26425925926,60C28079,25786615,60R04728,28079,HMMU6410569,4500,GTHA,D38684898,A03,E01
D,45479.23961805556,45479.25815972222,51D10665,25786616,51R04611,10665,CMAU9295437,4500,GTHA,D38684900,A03,A05
D,45479.23966435185,45479.25891203704,50H11013,25786617,50RM01821,11013,TCLU6753951,4500,GTHA,D38684904,A02,A05
D,45479.23972222222,45479.275300925925,62C00525,25786618,62R00008,00525,WHSU2262217,2200,CAPR,E38685158,B02,E01
D,45479.23972222222,45479.275300925925,62C00525,25786618,62R00008,00525,WHSU2695346,2200,CAPR,E38685162,B02,E01
R,45479.23972222222,45479.275300925925,62C00525,25786618,62R00008,00525,WHSU2969724,2200,HBCX,R38684907,B02,E01
D,45479.23974537037,45479.257048611114,51C75478,25786619,51R27689,75478,NYKU3904335,2200,GTHA,D38684903,D02,A05
D,45479.239756944444,45479.28047453704,43C05463,25786620,62R0042,05463,BEAU4561603,4500,GTHA,D38684906,A03,A05
D,45479.23981481481,45479.25261574074,51D41159,25786621,51R05208,41159,TGBU3707501,2200,GTHA,D38684905,B03,B09
D,45479.23987268518,45479.267800925925,51C63767,25786622,29R40471,63767,NSSU7104460,4500,GTHA,D38684914,B02,B08
R,45479.23987268518,45479.267800925925,51C63767,25786622,29R40471,63767,TEMU6643421,4500,HBCX,R38684909,B02,B08
R,45479.24,45479.247708333336,61C29308,25786623,61R02602,29308,TDRU8421878,4200,HBCX,R38684912,B05,E01
D,45479.24,45479.257314814815,50H11382,25786624,51R21640,11382,OOCU6936678,4500,GTHA,D38684910,G02,B08
D,45479.240069444444,45479.28171296296,51C62954,25786625,51R08457,62954,TGCU5192163,4500,GTHA,D38684911,B03,E01
R,45479.240069444444,45479.28171296296,51C62954,25786625,51R08457,62954,MATU4546968,9500,HBCX,R38684908,B03,E01
R,45479.240219907406,45479.269467592596,51C78481,25786626,51R40432,78481,SEGU1327980,2200,HBCX,R38684916,B02,E01
D,45479.240219907406,45479.269467592596,51C78481,25786626,51R40432,78481,SMCU1026525,4500,GTHA,D38684921,B02,E01
R,45479.24024305555,45479.254212962966,61E02803,25786627,29R07773,02803,MOAU0698672,2200,HBCX,R38684918,G02,G04
D,45479.24023148148,45479.28978009259,51C78445,25786628,51R51127,78445,SJUU3349576,2200,GTHA,D38684923,E04,A05
R,45479.24023148148,45479.28978009259,51C78445,25786628,51R51127,78445,HASU4111837,4500,HBCX,R38684917,E04,A05
D,45479.24024305555,45479.28702546296,51D65714,25786629,51R20089,65714,WHSU6003894,4500,GTHA,D38684930,D02,B09
R,45479.24024305555,45479.28702546296,51D65714,25786629,51R20089,65714,EMCU5348974,4530,HBCX,R38684915,D02,B09
D,45479.240277777775,45479.28297453704,50H21722,25786630,51R01761,21722,APHU6808380,4500,CAPR,E38685427,B05,E01
R,45479.240277777775,45479.28297453704,50H21722,25786630,51R01761,21722,MRKU5032072,4500,HBCX,R38684919,B05,E01
R,45479.24037037037,45479.260358796295,51D31087,25786631,51R22427,31087,UETU5925284,4500,HBCX,R38684920,A02,B08
D,45479.240625,45479.26133101852,51C93741,25786632,51R08588,93741,TTNU8402555,4530,GTHA,D38684922,G02,E01
D,45479.24070601852,45479.25586805555,51C65077,25786633,51R34022,65077,GESU1331672,2200,GTHA,D38684925,A03,A05
D,45479.24071759259,45479.26900462963,50H20361,25786634,51R16753,20361,APZU4353448,4200,GTHA,D38684924,D02,A05
D,45479.24072916667,45479.27173611111,50H08825,25786635,50R03502,08825,PONU8083497,4500,GTHA,D38684926,A02,A05
D,45479.24078703704,45479.26045138889,50H06060,25786636,51R40376,06060,WHSU6331044,4500,GTHA,D38684928,B05,A05
D,45479.24097222222,45479.2559375,50H14527,25786637,51R40765,14527,WHSU0261145,2200,GTHA,D38684403,B03,B09
D,45479.24099537037,45479.26449074074,51C07769,25786638,51R40631,07769,OOLU0626199,2200,GTHA,D38684933,B02,A05
R,45479.24099537037,45479.26449074074,51C07769,25786638,51R40631,07769,TSSU2115805,2200,HBCX,R38684932,B02,A05
D,45479.24103009259,45479.27185185185,51D41172,25786639,51R31959,41172,EMCU6153468,2200,GTHA,D38684931,A02,A05
R,45479.241215277776,45479.265011574076,57L4857,25786640,53R1361,L4857,FCIU2927738,2200,HBCX,R38684934,G02,E01
D,45479.24145833333,45479.263136574074,63H00270,25786641,63R00855,00270,CIPU5055810,4500,GTHA,D38684940,A02,B09
R,45479.24145833333,45479.263136574074,63H00270,25786641,63R00855,00270,CSNU7234470,4500,HBCX,R38684938,A02,B09
D,45479.24145833333,45479.270416666666,51C79621,25786642,50R03601,79621,TLLU4760219,4500,GTHA,D38684936,A03,B09
R,45479.24166666667,45479.28241898148,50H43953,25786643,51R07728,43953,CMAU6117880,4500,HBCX,R38684943,G02,B08
D,45479.24166666667,45479.28241898148,50H43953,25786643,51R07728,43953,TLLU2017293,2200,GTHA,D38684948,G02,B08
D,45479.24167824074,45479.252847222226,51D31737,25786644,51R33759,31737,YMMU6814450,4500,GTHA,D38684939,B02,B08
D,45479.241689814815,45479.26375,51D34922,25786645,50RM01347,34922,BEAU4636913,4500,GTHA,D38684937,G02,G04
R,45479.24165509259,45479.2800462963,SC-08,25786646,51R09368,25436,TIIU2406307,2200,HANG,R38684941,B03,G04
R,45479.24165509259,45479.2800462963,SC-08,25786646,51R09368,25436,YMLU3534467,2200,HANG,R38684942,B03,G04
D,45479.241898148146,45479.24627314815,51D06198,25786647,,06198,TGBU7025541,4500,CAPR,E38684913,E04,E01
D,45479.24201388889,45479.258576388886,51C32415,25786648,51R24291,32415,SKLU1974300,2200,GTHA,D38684944,A02,B08
D,45479.24203703704,45479.26137731481,60C42875,25786649,53R0452,42875,SEGU2530971,2200,GTHA,D38684945,A03,A05
D,45479.242210648146,45479.27445601852,51C73302,25786650,51R19236,73302,SEKU5611011,4500,GTHA,D38684946,A02,A05
R,45479.24229166667,45479.255266203705,63C14584,25786651,63R01272,14584,SEGU9781264,2230,HBCX,R38684950,D02,B08
R,45479.24232638889,45479.26325231481,61C27881,25786652,61R02394,27881,UETU2715134,2200,HBCX,R38684951,B02,A05
D,45479.24232638889,45479.26012731482,61H06916,25786653,61R05725,06916,YMMU6347782,4500,GTHA,D38684947,B02,B08
D,45479.24233796296,45479.26359953704,61H06858,25786654,61R06726,06858,TRHU5912509,4500,GTHA,D38684949,A02,A05
D,45479.24259259259,45479.267476851855,50LD14169,25786655,50R03096,14169,OERU4037326,4530,CAPR,E38684952,G02,B08
D,45479.242893518516,45479.267476851855,51D07965,25786656,51R17925,07965,WHSU5250483,4500,GTHA,D38684953,B02,A05
D,45479.24300925926,45479.3225,51C44395,25786657,51R33562,44395,BMOU1623603,2200,GTHA,D38684954,B05,B09
R,45479.243159722224,45479.27510416666,61H07909,25786658,61R04567,07909,DJLU5232200,4500,HBCX,R38684955,A02,A05
D,45479.243159722224,45479.27510416666,61H07909,25786658,61R04567,07909,WHSU5312883,4500,GTHA,D38684959,A02,A05
D,45479.24320601852,45479.26283564815,61C19875,25786659,51R11131,19875,FTAU1786492,2200,GTHA,D38684956,D02,A05
R,45479.243252314816,45479.26489583333,61H08184,25786660,61R04535,08184,WHSU2928556,2200,HBCX,R38684957,A03,A05
D,45479.243252314816,45479.26489583333,61H08184,25786660,61R04535,08184,CAAU2253434,2200,GTHA,D38684960,A03,A05
R,45479.24337962963,45479.28375,50H20612,25786661,51R16076,20612,WHSU0036313,2200,HBCX,R38684961,B02,A05
D,45479.24337962963,45479.28375,50H20612,25786661,51R16076,20612,CSNU8051318,4500,GTHA,D38684964,B02,A05
D,45479.243425925924,45479.28269675926,51D32446,25786662,,32446,TGBU9936341,4500,CAPR,E38684929,E04,E01
D,45479.243483796294,45479.270891203705,50LD13289,25786663,51R1851,13289,IAAU2886206,2200,GTHA,D38684958,G02,A05
D,45479.24361111111,45479.270844907405,51C93119,25786664,50RM03981,93119,TXGU6521128,4500,GTHA,D38684963,G02,B09
D,45479.243738425925,45479.262349537035,50H04147,25786665,51R22271,04147,SKLU2060865,2200,GTHA,D38684965,D02,B09
D,45479.24402777778,45479.27295138889,60C14873,25786666,60R03596,14873,BEAU4574703,4500,GTHA,D38684966,G02,A05
R,45479.244050925925,45479.28189814815,51C92792,25786667,51R26307,92792,SEGU2551439,2200,HBCX,R38684969,A02,B08
D,45479.244050925925,45479.28189814815,51C92792,25786667,51R26307,92792,FCIU4929468,2200,GTHA,D38684975,A02,B08
D,45479.244050925925,45479.256898148145,50H08261,25786668,50RM02869,08261,TXGU6123633,4500,GTHA,D38684967,B02,B08
R,45479.244097222225,45479.278912037036,61C43791,25786669,61R03960,43791,TXGU5009159,4500,HBCX,R38684970,B05,B09
D,45479.244097222225,45479.278912037036,61C43791,25786669,61R03960,43791,TIIU5821180,4500,GTHA,D38684974,B05,B09
D,45479.2443287037,45479.35800925926,51C26338,25786670,61R06069,26338,TGCU0166773,2200,GTHA,D38684973,A02,B09
D,45479.24435185185,45479.26912037037,50LD16187,25786671,,16187,TLLU1191000,4530,CAPR,E38668024,G02,B08
R,45479.24449074074,45480.95798611111,61C25866,25786672,77R0283,25866,EGHU9228870,4500,HBCX,R38684976,G02,G01
D,45479.24449074074,45480.95798611111,61C25866,25786672,77R0283,25866,CSLU1499880,2200,GTHA,D38684980,G02,G01
D,45479.244571759256,45479.26976851852,50LD13049,25786673,50R02134,13049,WHSU2564500,2200,GTHA,D38684972,A03,A05
D,45479.24462962963,45479.263506944444,51C91965,25786674,51R03717,91965,TEMU1586062,2200,GTHA,D38684977,A02,A05
R,45479.24469907407,45479.25184027778,51C18162,25786675,51R14526,18162,TCLU1649570,4500,HBCX,R38684979,B02,B08
D,45479.244733796295,45479.29688657408,51C52041,25786676,51R11067,52041,CAIU3634422,2200,GTHA,D38684978,D02,E01
R,45479.24475694444,45479.25283564815,93C07832,25786677,93R00483,07832,OOLU1524329,2200,HBCX,R38684981,B05,B08
D,45479.2449537037,45479.275659722225,61KT00001,25786678,50R04274,00001,TCNU8265531,4500,GTHA,D38684983,B02,A05
D,45479.24496527778,45479.26883101852,51C54847,25786679,65R00237,54847,FCIU6119492,2200,GTHA,D38684982,A03,A05
D,45479.244988425926,45479.266701388886,50H03414,25786680,51R25527,03414,MRSU3501492,4500,GTHA,D38684985,A02,A05
D,45479.24501157407,45479.27082175926,15H00317,25786681,51R50513,00317,CRSU1389629,2200,GTHA,D38684984,D02,B08
R,45479.24502314815,45479.31912037037,50H18542,25786682,51R07542,18542,GCXU2243717,2200,HANG,R38684987,B02,B09
D,45479.24502314815,45479.31912037037,50H18542,25786682,51R07542,18542,SKHU9524487,4500,GTHA,D38684992,B02,B09
D,45479.245092592595,45479.2800462963,51C67265,25786683,51R15704,67265,MSDU1903259,2200,GTHA,D38684989,A02,A05
D,45479.245104166665,45479.26163194444,50H23644,25786684,51R23329,23644,SNBU8319020,4500,GTHA,D38684988,A03,A05
D,45479.24528935185,45479.262094907404,51D48667,25786685,51R11280,48667,WHLU7320985,2230,GTHA,D38684990,B05,B09
R,45479.24539351852,45479.26519675926,50H35638,25786686,,35638,MSLU2031467,2200,NHAR,R38684968,E04,E01
R,45479.24539351852,45479.26519675926,50H35638,25786686,,35638,ZIMU1172620,2200,NHAR,R38684962,E04,E01
R,45479.24555555556,45479.255960648145,93C07807,25786687,93R00677,07807,FSCU7323489,2200,HBCX,R38684994,A03,B09
D,45479.24565972222,45479.273194444446,79C01939,25786688,79R01327,01939,OOLU3945796,2230,GTHA,D38684993,B02,B09
D,45479.245717592596,45479.26733796296,51D47472,25786689,51R17150,47472,CXDU1440751,2200,GTHA,D38684995,G02,E01
R,45479.24591435185,45479.25579861111,51D42446,25786690,51R21766,42446,MSNU1079442,2200,HBCX,R38684998,B05,E01
D,45479.24591435185,45479.26341435185,51C39807,25786691,,39807,UETU2846319,2200,CAPR,E38684986,E04,E01
D,45479.245983796296,45479.27261574074,50H23667,25786692,50R04616,23667,MSKU5488280,2200,GTHA,D38684996,A02,A05
D,45479.246203703704,45479.27313657408,61C42982,25786693,61R05216,42982,EITU1320091,4500,GTHA,D38684999,G02,A05
R,45479.246203703704,45479.25357638889,50H24472,25786694,51R12609,24472,IAAU1744130,4500,HBCX,R38685002,B02,E01
R,45479.24622685185,45479.26615740741,61H12629,25786695,61R06415,12629,DFSU3053559,2200,HBCX,R38685003,A03,A05
R,45479.24630787037,45479.28934027778,22-22,25786696,51R11293,2551,OOLU1980946,2200,HANG,R38685004,B02,E01
R,45479.24630787037,45479.28934027778,22-22,25786696,51R11293,2551,TEMU0363547,2200,HANG,R38685005,B02,E01
D,45479.24631944444,45479.26673611111,51D52388,25786697,50R03515,52388,CAAU2187311,2200,GTHA,D38684997,G02,B08
D,45479.24665509259,45479.277650462966,60H01223,25786698,60R02139,01223,TGBU7835943,4500,GTHA,D38684873,G02,A05
R,45479.24668981481,45479.2553587963,50H13153,25786699,50RM01572,13153,TCKU6129188,4500,HBCX,R38685008,B03,E01
D,45479.246712962966,45479.27390046296,51C55696,25786700,51R30717,55696,FFAU4024955,4500,GTHA,D38685007,G02,A05
R,45479.24673611111,45479.25571759259,51C90586,25786701,51R21620,90586,TEMU3797660,2200,HBCX,R38685009,B05,B08
D,45479.24685185185,45479.26949074074,50H08015,25786702,51R50577,08015,WHSU2079865,2200,GTHA,D38685006,E04,B08
R,45479.24685185185,45479.26949074074,50H08015,25786702,51R50577,08015,WHSU2687253,2200,NHAR,R38684971,E04,B08
D,45479.246979166666,45479.2696875,51D39096,25786703,51R26622,39096,EMCU5727828,4530,GTHA,D38685011,D02,B09
R,45479.24699074074,45479.3065625,70H03095,25786704,51R27124,03095,HMCU3013697,2200,HBCX,R38685016,A02,A06
D,45479.247025462966,45479.35849537037,50LD20137,25786705,51R20810,20137,BSIU9762410,4500,GTHA,D38685012,B03,B09
D,45479.24707175926,45479.261087962965,60C18375,25786706,60R04479,18375,IAAU2914057,2200,GTHA,D38685013,A02,B09
D,45479.24710648148,45479.26524305555,50H04702,25786707,51R24647,04702,TGCU0089316,2200,GTHA,D38685014,A03,A05
D,45479.247245370374,45479.26113425926,60H11512,25786708,60RM00296,11512,EITU1515920,4500,GTHA,D38685017,B02,B08
R,45479.247245370374,45479.261296296296,60C54077,25786709,60R04349,54077,TGBU3067256,2200,HBCX,R38685018,A02,E01
R,45479.247407407405,45479.25699074074,50H08688,25786710,51R23055,08688,TGBU4556478,4500,HBCX,R38685019,B02,E01
R,45479.24753472222,45479.25351851852,51C92124,25786711,51R24546,92124,HASU1534748,2200,HBCX,R38685021,B05,B09
R,45479.24755787037,45479.26875,51D41377,25786712,51R21595,41377,EISU2285670,2200,HBCX,R38685022,A03,A05
D,45479.24755787037,45479.26875,51D41377,25786712,51R21595,41377,WHSU2513971,2200,GTHA,D38685024,A03,A05
D,45479.24765046296,45479.260567129626,60C23000,25786713,60R03332,23000,CSNU8454294,4500,GTHA,D38685020,A02,E01
R,45479.24774305556,45479.25907407407,50H16862,25786714,50R04849,16862,TEMU1712746,2200,HBCX,R38685025,B05,B08
D,45479.24778935185,45479.289664351854,51D15109,25786715,51R25892,15109,CSNU7856220,4500,GTHA,D38685030,B02,A05
R,45479.24778935185,45479.289664351854,51D15109,25786715,51R25892,15109,MRSU5393000,4500,HBCX,R38685026,B02,A05
R,45479.247928240744,45479.266805555555,60H08505,25786716,51R14430,08505,TLLU2066343,2200,HBCX,R38685028,A02,E01
D,45479.248194444444,45479.269282407404,50H16396,25786717,51R40647,16396,CSLU2106421,2200,GTHA,D38685031,G02,E01
D,45479.24832175926,45479.270219907405,51C94961,25786718,51R17408,94961,OOLU2064887,2230,GTHA,D38685032,A03,B08
R,45479.248344907406,45479.29850694445,50LD14919,25786719,50R03410,14919,TCLU9832611,4500,HBCX,R38685037,B03,E01
D,45479.24835648148,45479.33300925926,51D14187,25786720,51R25489,14187,HASU5012762,4500,GTHA,D38685034,E04,B09
R,45479.24835648148,45479.33300925926,51D14187,25786720,51R25489,14187,EGHU3350793,2200,NHAR,R38685010,E04,B09
D,45479.24842592593,45479.269166666665,60C43429,25786721,60R00449,43429,WHLU5628027,4500,GTHA,D38685036,A03,A05
R,45479.248460648145,45479.269780092596,61H07771,25786722,51R01627,07771,OOLU4516224,4200,HBCX,R38685039,A02,A05
R,45479.248506944445,45479.26752314815,51C54989,25786723,51R16737,54989,EGHU3464604,2200,HBCX,R38685040,B03,A05
D,45479.248715277776,45479.272199074076,68H01266,25786724,68R00102,01266,OOLU6254632,4530,GTHA,D38685038,G02,B09
D,45479.24878472222,45479.27049768518,51C95464,25786725,50R03707,95464,CSNU8029757,4500,GTHA,D38685041,G02,A05
R,45479.24878472222,45479.27049768518,51C95464,25786725,50R03707,95464,BEAU4835221,4500,HBCX,R38685049,G02,A05
D,45479.248819444445,45479.26511574074,57M1978,25786726,51R09722,M1978,EITU3004554,2200,GTHA,D38685042,A03,A05
D,45479.24884259259,45479.270104166666,50H00732,25786727,51R50465,00732,DRYU9791707,4500,GTHA,D38685043,B02,E01
R,45479.24890046296,45479.2728125,50H16594,25786728,72R00666,16594,TEMU0967280,2200,HBCX,R38685045,A02,E01
R,45479.24890046296,45479.2728125,50H16594,25786728,72R00666,16594,YMLU3387659,2200,HBCX,R38685047,A02,E01
D,45479.24890046296,45479.2728125,50H16594,25786728,72R00666,16594,CMAU7625490,4500,GTHA,D38685050,A02,E01
D,45479.24901620371,45479.2725462963,60H03167,25786729,60R00610,03167,WHSU6474723,4500,GTHA,D38685044,B02,A05
R,45479.24901620371,45479.2725462963,60H03167,25786729,60R00610,03167,EMCU8706747,4500,HBCX,R38685035,B02,A05
D,45479.249074074076,45479.27752314815,50H06391,25786730,51R40325,06391,DFSU1871812,2200,GTHA,D38685046,D02,A05
R,45479.249340277776,45479.27065972222,51D43178,25786731,,43178,CBHU5946190,2200,NHAR,R38685033,E04,E01
R,45479.24965277778,45479.264699074076,60H06160,25786732,60R01611,06160,PCLU2221026,2200,HBCX,R38685054,B05,B08
D,45479.24965277778,45479.264699074076,60H06160,25786732,60R01611,06160,SEGU1223820,2200,GTHA,D38685060,B05,B08
D,45479.24969907408,45479.26584490741,61C33751,25786733,61R05155,33751,EMCU6221747,2200,GTHA,D38685051,A02,B09
D,45479.24972222222,45479.26792824074,51C21089,25786734,51R17617,21089,MSKU0523579,4500,GTHA,D38685052,A02,B09
D,45479.24979166667,45479.29898148148,51C37098,25786735,51R11282,37098,OOLU6335061,4530,GTHA,D38684800,B05,B08
D,45479.24984953704,45479.27329861111,50H43352,25786736,50RM01293,43352,KKTU7994691,2200,GTHA,D38685053,G02,B09
D,45479.24996527778,45479.320555555554,86C01369,25786737,53R1094,01369,TCNU5362667,4500,GTHA,D38685056,D02,E01
R,45479.24996527778,45479.320555555554,86C01369,25786737,53R1094,01369,TEMU5038386,2200,NHAR,R38685023,D02,E01
R,45479.24996527778,45479.320555555554,86C01369,25786737,53R1094,01369,TEMU0460233,2200,NHAR,R38685027,D02,E01
D,45479.2500462963,45479.26540509259,50H35319,25786738,51R02814,35319,FCIU7078090,4500,GTHA,D38685057,B03,A05
D,45479.25009259259,45479.27957175926,50H32821,25786739,50RM01226,32821,CMAU2343195,2200,GTHA,D38685058,A03,A05
R,45479.25009259259,45479.27957175926,50H32821,25786739,50RM01226,32821,WHSU2314748,2200,HBCX,R38685055,A03,A05
R,45479.25038194445,45479.260347222225,51C79955,25786740,53R0932,79955,TSSU2125640,2200,HBCX,R38685064,A02,E01
D,45479.25038194445,45479.31715277778,22-15,25786741,51R13825,03518,SKHU9633940,4500,CHNG,D38659223,B02,B08
R,45479.25038194445,45479.31715277778,22-15,25786741,51R13825,03518,TLLU3129847,2200,HANG,R38685061,B02,B08
R,45479.25038194445,45479.31715277778,22-15,25786741,51R13825,03518,TEMU1701192,2200,HANG,R38685062,B02,B08
D,45479.250451388885,45479.29238425926,51D22252,25786742,50RM00942,22252,CSNU6901475,4500,GTHA,D38685063,G02,A05
D,45479.250543981485,45479.270625,50H08053,25786743,51R50653,08053,WHLU0471336,2200,GTHA,D38685065,B03,B09
R,45479.250601851854,45479.25570601852,61H02217,25786744,61R03449,02217,TEMU1536061,2200,HBCX,R38685068,B05,B09
D,45479.25068287037,45479.30400462963,51C58802,25786745,51R10058,58802,BMOU6227740,4500,GTHA,D38685067,E04,B08
R,45479.25068287037,45479.30400462963,51C58802,25786745,51R10058,58802,WHSU5863926,4500,NHAR,R38685029,E04,B08
D,45479.25071759259,45479.2834375,51D04071,25786746,51R17781,04071,KKFU8151260,4500,GTHA,D38685066,A03,A05
D,45479.250914351855,45479.27260416667,50H28832,25786747,50RM02513,28832,YMMU1198855,2200,GTHA,D38685071,B02,B08
D,45479.25099537037,45479.26857638889,51C17182,25786748,51R25753,17182,GAOU6134517,4500,GTHA,D38685070,A03,A05
D,45479.25108796296,45479.28372685185,51C69959,25786749,51R03578,69959,SMCU2020183,2200,GTHA,D38685073,G02,B08
D,45479.25113425926,45479.270578703705,50LD12788,25786750,50R02807,12788,WHSU2005250,2200,GTHA,D38685072,A03,A05
R,45479.251238425924,45479.30266203704,50H29203,25786751,51R03784,29203,TGHU0278806,2200,HBCX,R38685076,B02,E01
D,45479.25133101852,45479.309907407405,51C57709,25786752,51R20012,57709,WHSU6554773,4500,GTHA,D38679618,A03,A06
R,45479.25133101852,45479.309907407405,51C57709,25786752,51R20012,57709,TCKU6995639,4500,HBCX,R38685079,A03,A06
R,45479.25135416666,45479.29414351852,51C28500,25786753,51R09570,28500,MSDU6031164,4500,HBCX,R38685080,G02,A05
D,45479.25135416666,45479.29414351852,51C28500,25786753,51R09570,28500,PCIU8477160,4500,GTHA,D38685086,G02,A05
R,45479.251388888886,45479.28039351852,60H12056,25786754,60RM00438,12056,WHSU2866794,2200,HBCX,R38685082,A02,E01
D,45479.251388888886,45479.28039351852,60H12056,25786754,60RM00438,12056,NYKU3603938,2200,GTHA,D38685088,A02,E01
D,45479.25148148148,45479.27137731481,50H14938,25786755,51R16691,14938,STXU4551729,4500,GTHA,D38685075,B05,E01
R,45479.25148148148,45479.2608912037,61H04597,25786756,61R05325,04597,TLLU3135562,2200,HBCX,R38685074,A02,B08
R,45479.251550925925,45479.2590162037,50H14823,25786757,51R23748,14823,SKHU8111540,4500,HBCX,R38685083,B02,E01
D,45479.25171296296,45479.26325231481,51D38383,25786758,51R33230,38383,OOCU8753892,4500,GTHA,D38685084,E04,E01
D,45479.2518287037,45479.28780092593,50H24220,25786759,50R04673,24220,NSSU0076303,2200,GTHA,D38685094,B03,G04
R,45479.2518287037,45479.28780092593,50H24220,25786759,50R04673,24220,FCIU5788066,2200,HBCX,R38685090,B03,G04
R,45479.25181712963,45479.28550925926,51C42885,25786760,51R09144,42885,SEGU9639429,4530,HBCX,R38685089,D02,E01
D,45479.25181712963,45479.28550925926,51C42885,25786760,51R09144,42885,TGBU4483495,4500,CAPR,E38685502,D02,E01
D,45479.25202546296,45479.27956018518,50H35382,25786761,60R02603,35382,FFAU1736745,4500,GTHA,D38685091,G02,G04
R,45479.25209490741,45479.29267361111,51C90668,25786762,51R13531,90668,TRHU6364056,4500,HBCX,R38685096,A03,A05
D,45479.25209490741,45479.29267361111,51C90668,25786762,51R13531,90668,CAAU5067583,4500,GTHA,D38685100,A03,A05
D,45479.25209490741,45479.29686342592,60H19652,25786763,61RM00444,19652,TGBU4319922,4500,GTHA,D38685092,E04,E01
R,45479.25209490741,45479.29686342592,60H19652,25786763,61RM00444,19652,MSKU0851460,4500,NHAR,R38685059,E04,E01
D,45479.252175925925,45479.28523148148,50H04089,25786764,51R06808,04089,EGHU3650492,2200,GTHA,D38685093,B05,B08
R,45479.2521875,45479.274247685185,61LD05588,25786765,61R03174,05588,TLLU4070208,4500,HBCX,R38685099,A02,A05
D,45479.2521875,45479.274247685185,61LD05588,25786765,61R03174,05588,GLDU9762800,2200,GTHA,D38685103,A02,A05
D,45479.252175925925,45479.26824074074,61H02937,25786766,86R00086,02937,TEMU7930107,4500,GTHA,D38685095,A02,B08
R,45479.25236111111,45479.27023148148,79H01792,25786767,79R00334,01792,MNBU3753444,4530,HBCX,R38685102,D02,B08
R,45479.2525,45479.274375,60C51141,25786768,60RM00071,51141,SEKU1550392,2200,HANG,R38685104,B02,E01
R,45479.252546296295,45479.27606481482,61H09784,25786769,61R06866,09784,SIFU1003497,2270,HBCX,R38685105,D02,B08
D,45479.25271990741,45479.267384259256,51C18271,25786770,50R03488,18271,IAAU1903103,4500,GTHA,D38685106,A02,A05
R,45479.25271990741,45479.27643518519,51C79328,25786771,51R17503,79328,PCIU6113555,4530,HBCX,R38685107,D02,B09
R,45479.252847222226,45479.28163194445,50H27996,25786772,51R21194,27996,CIPU5105629,4500,HBCX,R38685108,G02,B09
D,45479.252847222226,45479.28163194445,50H27996,25786772,51R21194,27996,TXGU6681105,4500,GTHA,D38685111,G02,B09
D,45479.2530787037,45479.267800925925,60C17519,25786773,60R05455,17519,HALU2020413,2200,GTHA,D38685109,A03,B08
R,45479.25319444444,45479.26107638889,50H06725,25786774,50RM02571,06725,MSDU4452930,4200,HBCX,R38685112,B03,E01
D,45479.253587962965,45479.29143518519,61C37857,25786775,61R06273,37857,CBHU4084070,2200,GTHA,D38685117,A03,A05
R,45479.253587962965,45479.29143518519,61C37857,25786775,61R06273,37857,FFAU1314077,4500,HBCX,R38685116,A03,A05
R,45479.25363425926,45479.283125,50H28417,25786776,51R10859,28417,EMCU5591156,4530,HBCX,R38685115,G02,G04
D,45479.25369212963,45479.267800925925,51D04261,25786777,51R07185,04261,YMMU6321540,4500,GTHA,D38685114,A02,A05
D,45479.25412037037,45479.35841435185,61C39069,25786778,61R04819,39069,EISU2346630,2200,GTHA,D38685118,G02,B08
R,45479.25417824074,45479.30155092593,51D05577,25786779,51R13952,05577,MRKU7444103,2200,HBCX,R38685120,A02,A06
D,45479.25417824074,45479.30155092593,51D05577,25786779,51R13952,05577,WHSU0044345,2200,GTHA,D38685122,A02,A06
R,45479.25435185185,45479.357835648145,60C23812,25786780,60R01525,23812,WHSU2841292,2200,HBCX,R38685123,B05,E01
D,45479.25435185185,45479.357835648145,60C23812,25786780,60R01525,23812,UETU5835703,4500,GTHA,D38685697,B05,E01
D,45479.25439814815,45479.27924768518,51C38970,25786781,51R01855,38970,CSNU1621580,2200,GTHA,D38685121,B02,B09
