R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45509.632418981484,45509.65510416667,50H00404,26063451,51R18315,00404,TCNU2206043,4500,GTHA,D39124185,G02,E08
R,45509.632627314815,45509.64034722222,51C59175,26063452,51R09620,59175,FITU5617577,4500,NHAR,R39124169,D01,B09
R,45509.632731481484,45509.671435185184,60C48022,26063453,60R04167,48022,TEMU8753557,4500,HBCX,R39124192,E04,E08
D,45509.632731481484,45509.671435185184,60C48022,26063453,60R04167,48022,WHSU6408341,4500,CAPR,E39124102,E04,E08
D,45509.632743055554,45509.6469212963,50LD07281,26063454,50R01469,07281,NYKU9913611,2200,GTHA,D39124190,G02,E08
R,45509.63284722222,45509.64847222222,50H20455,26063455,51R14646,20455,CSNU8169445,4500,HBCX,R39124086,G02,B08
D,45509.632893518516,45509.64375,60C23067,26063456,60R05394,23067,UETU5735113,4500,GTHA,D39124193,A03,E08
R,45509.63300925926,45509.644791666666,50H13166,26063457,51R50718,13166,MRKU0589912,4200,HBCX,R39124194,A03,E08
R,45509.63314814815,45509.644155092596,50LD00335,26063458,50R03115,00335,TRHU5736708,4500,HBCX,R39124198,A03,B08
R,45509.63349537037,45509.64065972222,61C27015,26063460,61R00468,27015,HLHU8344312,4500,HBCX,R39124202,B04,B09
R,45509.63350694445,45509.64770833333,50H23625,26063461,50RM01147,23625,EMCU5565650,4530,HBCX,R39124203,G02,G04
D,45509.633518518516,45509.64096064815,51C52095,26063462,51R15441,52095,DFSU3048845,2200,GTHA,D39124199,G02,G04
D,45509.633576388886,45509.66370370371,51D63939,26063463,51R23780,63939,TEMU3406909,2200,GTHA,D39124206,A02,A05
R,45509.63361111111,45509.66646990741,50H24810,26063464,51R00296,24810,MSDU5018912,4500,HBCX,R39124204,A01,A05
D,45509.63361111111,45509.66646990741,50H24810,26063464,51R00296,24810,CSLU6209900,4500,GTHA,D39124207,A01,A05
R,45509.63384259259,45509.64357638889,60H08134,26063465,60R0650,08134,GESU5996790,4500,HBCX,R39124208,B02,B09
R,45509.633877314816,45509.66392361111,50H43970,26063466,51R33897,43970,MATU2588687,4500,HBCX,R39124211,A03,G04
R,45509.633888888886,45509.68434027778,81H00523,26063467,81R00913,00523,EMCU5612270,4530,HBQC,R39124210,D01,G04
R,45509.63394675926,45509.65430555555,47C22140,26063468,,22140,CBHU5875584,2200,NHAR,R39124184,E02,E08
R,45509.63394675926,45509.65430555555,47C22140,26063468,,22140,CCLU3907281,2200,NHAR,R39124191,E02,E08
D,45509.634097222224,45509.68858796296,60C39047,26063469,60RM00378,39047,CCLU7676046,4500,GTHA,D39124209,G02,B09
R,45509.634351851855,45509.650196759256,TB-46,26063470,50RM02957,20956,EMCU5558482,4530,HANG,R39124215,D02,D02
D,45509.634421296294,45509.685902777775,51C58256,26063471,51R09989,58256,EMCU1814729,4500,GTHA,D39124212,B04,A05
R,45509.63449074074,45509.654027777775,51D15792,26063472,51R19495,15792,YMLU5385022,4530,HBCX,R39124219,D01,B08
D,45509.63453703704,45509.64501157407,50H29332,26063473,51R18648,29332,BEAU5379208,4500,GTHA,D39124217,A01,A05
D,45509.63458333333,45509.6490162037,50H40073,26063474,50RM01836,40073,DFSU2763371,2200,GTHA,D39124214,G02,G04
D,45509.634791666664,45509.66173611111,60H12766,26063476,50R00902,12766,CAIU6968969,2200,GTHA,D39124220,B04,E08
D,45509.63486111111,45509.697916666664,93H04192,26063477,51R11194,04192,TEMU8416026,4500,GTHA,D39124229,G02,A06
R,45509.63486111111,45509.697916666664,93H04192,26063477,51R11194,04192,TLLU3318500,2200,HBCX,R39124223,G02,A06
R,45509.63487268519,45509.65199074074,38H01303,26063478,60R06341,01303,GAOU6218773,4500,HBCX,R39124224,A03,B09
D,45509.63487268519,45509.65199074074,38H01303,26063478,60R06341,01303,EISU8314013,4500,GTHA,D39124221,A03,B09
D,45509.63487268519,45509.76715277778,51E02178,26063479,61R06629,02178,TRLU7514781,4500,CAPR,E39126215,A02,E08
R,45509.63487268519,45509.76715277778,51E02178,26063479,61R06629,02178,SITU2591131,2200,HBCX,R39124225,A02,E08
D,45509.63490740741,45509.65038194445,70C07399,26063480,70R00884,07399,DFSU6677332,4500,GTHA,D39124222,B02,B09
R,45509.63491898148,45509.669328703705,60H16829,26063481,,16829,MRSU4743130,4500,NHAR,R39124196,E02,G04
R,45509.63497685185,45509.6509375,50H08026,26063482,,08026,EXFU8107340,2270,NHAR,R39124105,D02,E08
D,45509.635034722225,45509.64980324074,50H00871,26063483,51R33347,00871,FCIU6504143,2200,GTHA,D39124226,B03,G04
R,45509.635092592594,45509.657060185185,51C74784,26063484,51R20286,74784,CAAU6178426,4500,HBCX,R39124230,A03,G04
D,45509.635150462964,45509.65368055556,60C48096,26063485,60R05368,48096,EMCU8661690,4500,GTHA,D39124228,D01,B09
R,45509.6353125,45509.64979166666,93H9351,26063486,,H9351,DFSU1433966,2200,NHAR,R39124216,E02,G04
R,45509.635347222225,45509.65528935185,61H05272,26063487,61R01838,05272,SKLU1579183,2200,HBCX,R39124232,A01,A05
D,45509.63537037037,45509.65305555556,50LD16139,26063488,50R03341,16139,OERU4176065,4530,CAPR,E39113665,D02,B08
R,45509.63555555556,45509.67207175926,51C90672,26063489,51R15177,90672,TCNU3329443,4500,HBCX,R39124235,A02,B09
R,45509.63555555556,45509.64152777778,50H43021,26063490,65R00052,43021,TEMU5036090,2200,HBCX,R39124234,B04,B09
D,45509.63606481482,45509.65655092592,77H01100,26063491,77R03423,01100,FBLU0143513,4500,GTHA,D39124239,G02,A06
D,45509.63615740741,45509.65157407407,50H35153,26063492,51R26556,35153,TCNU1399333,4500,GTHA,D39124242,B02,B08
R,45509.63619212963,45509.658587962964,50H23693,26063493,51R50712,23693,PRSU1595392,2200,HBCX,R39124218,B04,B09
R,45509.63621527778,45509.65487268518,51C23413,26063494,51R21225,23413,SEGU5016755,4500,HBCX,R39124244,A02,E08
D,45509.63630787037,45509.67729166667,51D12699,26063495,51R30855,12699,SZLU9805591,4530,GTHA,D39124240,B04,B08
D,45509.63638888889,45509.63644675926,TB-54,26063496,,59492,MAEU9265287,9500,CHNG,D39120574,,B09
R,45509.63650462963,45509.67431712963,61H04203,26063497,51R32281,04203,EGHU9163104,4500,HBCX,R39124247,A01,B09
R,45509.63653935185,45509.660949074074,50H05388,26063498,51R25731,05388,DFSU4377070,4200,HBCX,R39124248,G02,B09
R,45509.63657407407,45509.655011574076,51C91401,26063499,51R16860,91401,TRHU4936717,4500,HBCX,R39124249,B03,B08
D,45509.63657407407,45509.655011574076,51C91401,26063499,51R16860,91401,EGSU9411117,4500,GTHA,D39124253,B03,B08
R,45509.636666666665,45509.6424537037,51C59461,26063500,51R13285,59461,HALU2322687,2200,HBCX,R39124252,A01,B08
R,45509.63701388889,45509.657118055555,50H45742,26063501,51R13231,45742,CSLU6024363,4500,HBCX,R39124256,A03,G04
R,45509.63701388889,45509.68525462963,51C11034,26063502,50RM01659,11034,KPHU6914503,4500,HBCX,R39124255,E02,G04
D,45509.63701388889,45509.68525462963,51C11034,26063502,50RM01659,11034,TGHU5287288,4200,GTHA,D39124260,E02,G04
D,45509.63707175926,45509.64648148148,61C30717,26063503,61R05314,30717,SEGU4796596,4500,GTHA,D39124254,A02,A06
R,45509.63722222222,45509.68158564815,PL-731,26063504,51R22349,66993,TCLU1320136,4530,HANG,R39124257,D02,B08
D,45509.63722222222,45509.68158564815,PL-731,26063504,51R22349,66993,EMCU5810300,2230,CHNG,D39123861,D02,B08
D,45509.63722222222,45509.68158564815,PL-731,26063504,51R22349,66993,EMCU5803527,2230,CHNG,D39123865,D02,B08
D,45509.63726851852,45509.6512037037,50H35164,26063505,51R26697,35164,DRYU9850970,4500,GTHA,D39124258,B02,B09
R,45509.63763888889,45509.65047453704,15C08062,26063506,15R15927,08062,GSLU2046178,2200,HBCX,R39124263,B03,B08
R,45509.637650462966,45509.65663194445,60LD03692,26063507,51R08492,03692,IAAU1873610,4500,NHAR,R39124213,D02,G04
R,45509.63778935185,45509.64239583333,93C04838,26063508,93R01171,04838,DRYU2279556,2200,HBCX,R39124266,A02,A06
D,45509.638090277775,45509.69091435185,71C09565,26063509,71R00044,09565,YMMU1203273,2200,GTHA,D39124863,A01,B09
R,45509.638090277775,45509.69091435185,71C09565,26063509,71R00044,09565,TGBU6699966,4500,HBCX,R39124270,A01,B09
D,45509.63815972222,45509.657534722224,50H04773,26063510,51R26243,04773,TGBU6403647,4500,GTHA,D39124269,G02,A05
R,45509.63825231481,45509.65115740741,51C44074,26063511,51R21340,44074,MWTU2260190,2270,NHAR,R39124238,D01,B09
D,45509.638391203705,45509.652546296296,50H15154,26063512,51R23566,15154,ONEU5496477,4500,GTHA,D39124272,A01,A05
D,45509.638402777775,45509.67675925926,60H00645,26063513,60R01474,00645,NSSU7134192,4500,GTHA,D39124271,E02,E03
R,45509.638402777775,45509.67675925926,60H00645,26063513,60R01474,00645,TCLU3618710,2200,NHAR,R39124142,E02,E03
R,45509.6384375,45509.68064814815,50H29784,26063514,51R33408,29784,FCLU9404203,4200,HBCX,R39124274,A03,A05
D,45509.6384375,45509.68064814815,50H29784,26063514,51R33408,29784,HAHU2047695,2200,GTHA,D39124276,A03,A05
R,45509.6384375,45509.650983796295,93H01521,26063515,93R00889,01521,OOLU0698060,2200,HBCX,R39124273,B02,A05
D,45509.63863425926,45509.781168981484,51C62827,26063516,51R14510,62827,CRSU9295742,4500,GTHA,D39124275,G02,A06
R,45509.638657407406,45509.66116898148,51C59165,26063517,51R27424,59165,TLLU2849077,2200,HBCX,R39124278,A02,G04
R,45509.63866898148,45509.6469212963,50H19846,26063518,51R06695,19846,TRHU3237989,2200,HBCX,R39124265,B04,E08
R,45509.63869212963,45509.64908564815,SM-121,26063519,,54609,SNBU8388782,4500,NHAR,R39124241,E02,G04
D,45509.63880787037,45509.650509259256,61C39422,26063520,61R05429,39422,YMLU3587683,2200,GTHA,D39124277,G02,G04
R,45509.63893518518,45509.697060185186,50H24465,26063521,51R26338,24465,MSCU2583270,2200,HBCX,R39124283,B04,E08
R,45509.63893518518,45509.69253472222,50LD13816,26063522,50R01692,13816,EOLU8287337,2270,HBCX,R39124281,D01,A06
D,45509.63893518518,45509.69253472222,50LD13816,26063522,50R01692,13816,EOLU8290285,2270,CAPR,E39124279,D01,A06
D,45509.63895833334,45509.662465277775,60C33483,26063523,60R01890,33483,EITU0492537,2200,GTHA,D39124284,G02,A05
D,45509.63912037037,45509.66863425926,50H25601,26063524,50RM00525,25601,MRKU7102121,2200,GTHA,D39124282,B02,A06
R,45509.63912037037,45509.651400462964,51C36278,26063525,51R15727,36278,GCXU5501121,4500,HBCX,R39124286,E04,G04
D,45509.639189814814,45509.655960648146,51D44884,26063526,51R07093,44884,GAOU6004555,4500,GTHA,D39124285,A02,B08
R,45509.63924768518,45509.653402777774,50H24632,26063527,51R15056,24632,FFAU1179573,4500,HBCX,R39124287,A01,A05
R,45509.63935185185,45509.65460648148,51C68687,26063528,51R11128,68687,TGBU6991514,4500,HBCX,R39124288,B02,G04
D,45509.63936342593,45509.63940972222,TB-56,26063529,,64431,MAEU9283336,9500,CHNG,D39120577,,B09
D,45509.639502314814,45509.66789351852,61H02015,26063530,61R02696,02015,FSCU5039663,4200,GTHA,D39124293,B03,B08
R,45509.639502314814,45509.66789351852,61H02015,26063530,61R02696,02015,TCNU1859260,4500,HBCX,R39124290,B03,B08
D,45509.63953703704,45509.63962962963,TB-55,26063531,,64352,MAEU9215706,9500,CHNG,D39120592,,B09
D,45509.639699074076,45509.66001157407,50H08752,26063532,50R03886,08752,EMCU5467973,4530,CAPR,E39109674,D02,A06
D,45509.63976851852,45509.65109953703,51D61977,26063533,51R23321,61977,IAAU2857260,2200,GTHA,D39124291,A02,B08
R,45509.639872685184,45509.65446759259,50H14492,26063534,51R26805,14492,MRSU3003930,4500,HBCX,R39124295,G02,B09
D,45509.640023148146,45509.66748842593,50H30563,26063535,51R50482,30563,TLLU4551158,4500,GTHA,D39124294,A01,A06
D,45509.6400462963,45509.65243055556,50H23853,26063536,,23853,WHSU6212106,4500,CAPR,E39124245,E04,E08
R,45509.640127314815,45513.053564814814,60H08113,26063537,50RM00743,08113,CAAU6385681,4500,HBCX,R39124296,A03,B06
R,45509.640231481484,45509.65392361111,62C09242,26063538,62R00407,09242,MSKU5588952,2200,HBCX,R39124297,A03,A05
R,45509.64026620371,45509.67496527778,61E01336,26063539,60R03377,01336,EGHU9267433,4500,HBCX,R39124298,A01,E08
D,45509.64026620371,45509.67496527778,61E01336,26063539,60R03377,01336,BEAU5911028,4500,CAPR,E39124561,A01,E08
R,45509.640439814815,45509.66954861111,50H05607,26063540,51R24602,05607,SMCU2034090,2200,HBCX,R39124302,G02,A05
D,45509.640439814815,45509.66954861111,50H05607,26063540,51R24602,05607,UACU4037582,2200,GTHA,D39124303,G02,A05
R,45509.64047453704,45509.68111111111,PL-278,26063541,51R10197,53905,TTNU8809113,4530,HANG,R39124299,D01,B08
D,45509.64047453704,45509.68111111111,PL-278,26063541,51R10197,53905,EMCU5802686,2230,CHNG,D39123862,D01,B08
D,45509.64047453704,45509.68111111111,PL-278,26063541,51R10197,53905,EMCU5805514,2230,CHNG,D39123870,D01,B08
D,45509.64053240741,45509.650729166664,60C31037,26063542,60R02183,31037,MRKU8055385,2200,GTHA,D39124300,A02,A06
D,45509.64059027778,45509.65697916667,51D15497,26063543,51R25769,15497,TCLU4253920,4200,GTHA,D39124301,B04,B08
R,45509.640648148146,45509.696018518516,50H20281,26063544,51R34071,20281,GCXU2420978,2200,HBCX,R39124306,B04,E08
R,45509.640648148146,45509.6547337963,51C79019,26063545,51R08107,79019,OCGU8022902,4500,HBCX,R39124305,B02,G04
R,45509.64090277778,45509.6628587963,51D08604,26063546,51R0836,08604,YMMU6018426,4500,HBCX,R39124310,B04,B09
R,45509.64090277778,45509.64625,51C56309,26063547,51R09584,56309,FITU5541810,4500,NHAR,R39124250,D01,A05
D,45509.64096064815,45509.65920138889,51D42606,26063548,51R19274,42606,TCLU7674034,2200,GTHA,D39124308,G02,E08
R,45509.64099537037,45509.65207175926,TB-42,26063549,50RM03238,20962,MCRU9008794,2230,HANG,R39124289,D02,D02
R,45509.64100694445,45509.65818287037,50H35817,26063550,50RM03049,35817,PHRU2606672,2200,HBCX,R39124311,A03,G04
D,45509.64130787037,45509.659421296295,60H06116,26063551,60R06301,06116,NSSU7092060,4500,GTHA,D39124322,B04,G04
R,45509.64130787037,45509.659421296295,60H06116,26063551,60R06301,06116,SEKU1124571,2200,HBCX,R39124315,B04,G04
D,45509.64135416667,45509.66612268519,51D64488,26063552,51R33274,64488,SEGU7358994,4250,GTHA,D39124313,G02,G04
R,45509.641388888886,45509.69755787037,61C29904,26063553,61R00573,29904,EITU0587735,2200,HBCX,R39124316,A03,B09
R,45509.64150462963,45509.6544212963,71H00130,26063554,71R00130,00130,SEKU1125304,2200,HBCX,R39124314,A01,G04
R,45509.64164351852,45509.64697916667,50H02264,26063555,50RM02565,02264,CAIU6155716,2200,HBCX,R39124317,G02,G04
R,45509.641689814816,45509.65046296296,65C08000,26063556,65R00130,08000,DFSU6389085,4500,HBCX,R39124318,B02,E08
R,45509.64184027778,45509.65064814815,51C54537,26063557,51R08317,54537,OOCU0377016,2200,HBCX,R39124319,A03,A05
R,45509.641863425924,45509.663252314815,50H24881,26063558,51R13935,24881,NSSU7097205,4500,HBCX,R39124320,A01,B09
D,45509.64194444445,45509.65988425926,50LD16187,26063559,50R03442,16187,EMCU5502138,4530,CAPR,E39110057,D02,B09
D,45509.642233796294,45509.663935185185,60C44277,26063560,60R04104,44277,EITU1437410,4500,GTHA,D39124321,B02,B08
R,45509.642233796294,45509.663935185185,60C44277,26063560,60R04104,44277,TEMU3380893,2200,HBCX,R39124292,B02,B08
D,45509.64234953704,45509.65306712963,50H04874,26063561,50R03760,04874,TEMU5280701,2200,GTHA,D39124323,A01,A06
R,45509.64244212963,45509.6562037037,51D62493,26063562,50RM00257,62493,CBHU7037889,4500,HBCX,R39124325,B03,E08
D,45509.64252314815,45509.67565972222,50LD16305,26063563,50R00555,16305,BMOU1313399,2200,GTHA,D39124329,A01,B08
R,45509.64252314815,45509.67565972222,50LD16305,26063563,50R00555,16305,WHLU0393700,2200,HBCX,R39124326,A01,B08
R,45509.642592592594,45509.66444444445,51C67647,26063564,51R50411,67647,TGBU4561448,4500,HBCX,R39124327,G02,E08
R,45509.64273148148,45509.65587962963,61LD06023,26063565,61R02515,06023,SKHU6322380,4500,HBCX,R39124330,B04,B09
D,45509.64278935185,45509.6565162037,50LD19992,26063566,51R23260,19992,BHCU3249639,2200,GTHA,D39124328,B03,B08
D,45509.64289351852,45509.67796296296,50H44779,26063567,51R33046,44779,CAXU5535420,4250,GTHA,D39124331,B02,E03
D,45509.64295138889,45509.65689814815,51C59021,26063568,51R21979,59021,ONEU5496440,4500,GTHA,D39124334,A02,A06
D,45509.64304398148,45509.65840277778,50H43156,26063569,50RM02990,43156,SEGU4377882,4500,GTHA,D39124333,G02,B08
D,45509.643055555556,45509.66190972222,50H25111,26063570,15R12800,25111,FFAU1091142,4500,GTHA,D39124332,A03,A06
D,45509.643171296295,45509.662939814814,61C34821,26063571,61R02095,34821,ONEU1202954,4500,GTHA,D39124336,G02,E08
D,45509.64319444444,45509.65047453704,50H29143,26063572,51R24609,29143,ONEU5108571,4500,GTHA,D39124335,A01,A06
D,45509.643472222226,45509.6596412037,51D12141,26063573,51R34010,12141,STXU2053877,2200,GTHA,D39124338,G02,G04
D,45509.64356481482,45509.67177083333,60C53274,26063574,60R03647,53274,TLLU3244305,2200,GTHA,D39124343,B02,A05
R,45509.64356481482,45509.67177083333,60C53274,26063574,60R03647,53274,TEMU8679233,4500,HBCX,R39124347,B02,A05
D,45509.64357638889,45509.682592592595,51C79033,26063575,,79033,SEGU9735720,4530,CAPR,E39124324,E02,E08
D,45509.64368055556,45509.66226851852,50H07433,26063576,51R24405,07433,TCKU4654952,4200,GTHA,D39123982,B04,B08
R,45509.64376157407,45509.653657407405,61LD07961,26063577,61R05894,07961,TCKU6078542,4500,HBCX,R39124346,B04,B09
D,45509.64380787037,45509.66434027778,51C72816,26063578,51R33935,72816,CAIU6320235,2200,GTHA,D39124344,G02,B08
D,45509.64394675926,45509.702893518515,50H45330,26063579,51R32915,45330,CMAU4834156,4500,CAPR,E39125137,B04,E08
R,45509.64394675926,45509.702893518515,50H45330,26063579,51R32915,45330,EGHU9728664,4500,HBCX,R39124348,B04,E08
R,45509.64396990741,45509.657488425924,50H16142,26063580,50RM01201,16142,FSCU5790910,4530,HBCX,R39124350,D02,B09
R,45509.64405092593,45509.69284722222,50H35290,26063581,50R00934,35290,OOCU9027934,4500,HBCX,R39124351,B02,B09
D,45509.64412037037,45509.67084490741,50H35847,26063582,50RM00114,35847,CXDU1593750,2200,GTHA,D39124349,A03,A06
D,45509.64412037037,45509.67084490741,50H35847,26063582,50RM00114,35847,FBIU0314777,2200,GTHA,D39124352,A03,A06
R,45509.64420138889,45509.66274305555,50H03841,26063583,51R34266,03841,TGBU9784980,4500,HBCX,R39124354,A03,E08
R,45509.64430555556,45509.68509259259,81E03585,26063584,81RM00140,03585,EMCU5341250,4530,HBQC,R39124246,D01,G04
R,45509.644525462965,45509.661469907405,51D47852,26063585,51R19933,47852,TCNU1054590,4500,HBCX,R39124358,B04,B08
D,45509.644537037035,45509.663506944446,51D18570,26063586,51R22523,18570,ONEU5495001,4500,GTHA,D39124355,A02,A06
D,45509.64467592593,45509.67266203704,29C57912,26063587,15R13984,57912,WHSU2221590,2200,GTHA,D39124360,B02,A05
R,45509.64467592593,45509.67266203704,29C57912,26063587,15R13984,57912,EMCU8893376,4500,HBCX,R39124369,B02,A05
D,45509.6446875,45509.658229166664,61H04534,26063588,61R05331,04534,GLDU9713831,2200,GTHA,D39124359,A01,B08
D,45509.64476851852,45509.66042824074,50H16002,26063589,51R40591,16002,TTNU1198250,2200,GTHA,D39124361,G02,E08
D,45509.64482638889,45509.66203703704,51D63132,26063590,51R6204,63132,KMTU9354106,4500,GTHA,D39124368,A03,A06
R,45509.64482638889,45509.66203703704,51D63132,26063590,51R6204,63132,EMCU1594732,4500,HBCX,R39124366,A03,A06
D,45509.644907407404,45509.671215277776,51D13150,26063591,51R20862,13150,ONEU9147534,4530,GTHA,D39124363,B03,B08
R,45509.64494212963,45509.65591435185,93C13280,26063592,93R00939,13280,TEMU1839540,2200,HBCX,R39124367,B04,B09
R,45509.645150462966,45509.66709490741,51D31087,26063593,51R32253,31087,TGBU7054323,4500,HBCX,R39124370,B04,E08
D,45509.64519675926,45509.67487268519,50H17418,26063594,51R07509,17418,TRHU5291715,4500,GTHA,D39124364,G02,A05
R,45509.64518518518,45509.660462962966,50H05824,26063595,50R03549,05824,WHLU5594781,4500,HBCX,R39124371,G02,B09
R,45509.64528935185,45509.660046296296,50H43472,26063596,51R25542,43472,MRSU3518896,4500,HBCX,R39124374,B02,G04
R,45509.64533564815,45509.72027777778,51D67434,26063597,,67434,WHSU6954569,4500,NHAR,R39124337,E02,E08
D,45509.645520833335,45509.67711805556,50H11046,26063598,51R16810,11046,TRHU6493011,4500,GTHA,D39124375,A01,E03
D,45509.64561342593,45509.66521990741,50H32510,26063599,50RM01167,32510,TGCU5276958,4500,GTHA,D39124376,B04,A06
D,45509.645625,45509.67912037037,CD1076,26063600,BM176,D1076,BMOU9784733,4530,CAPR,E39124380,B02,B08
R,45509.645625,45509.67912037037,CD1076,26063600,BM176,D1076,MEDU4818030,4500,HBCX,R39124378,B02,B08
D,45509.645682870374,45509.651458333334,61C28021,26063601,51R22632,28021,TTNU1194059,2200,GTHA,D39124377,G02,G04
R,45509.64606481481,45509.663773148146,61H05593,26063602,51R19237,05593,SKLU0705055,2200,HBCX,R39124382,A02,B08
D,45509.64611111111,45509.6890162037,61C21058,26063603,61R01953,21058,MRSU5940257,4500,GTHA,D39124381,A01,A05
D,45509.646261574075,45509.6687962963,61E03510,26063604,61R04978,03510,MRKU4300910,4500,GTHA,D39124383,A03,B08
R,45509.646261574075,45509.66972222222,50H44908,26063605,,44908,FBLU4211961,4250,NHAR,R39124357,E02,G04
R,45509.646365740744,45509.65445601852,60C58034,26063606,60R02690,58034,REGU5138201,4500,HBCX,R39124387,A01,A05
D,45509.64643518518,45509.65597222222,50H05090,26063607,51R17731,05090,GVCU2042152,2200,GTHA,D39124384,G02,G04
D,45509.64650462963,45509.646574074075,DN-03,26063608,,30830,EMCU5800791,2230,CHNG,D39123879,,B08
R,45509.64653935185,45509.662094907406,51C26753,26063609,51R33522,26753,CXRU1088429,4530,HBCX,R39124388,D01,G04
R,45509.6466087963,45509.661840277775,51C33460,26063610,51R03812,33460,WJSU5024290,4500,HBCX,R39124372,A01,B09
D,45509.646631944444,45509.64670138889,DN-03,26063611,,30830,EMCU5805704,2230,CHNG,D39123871,,B08
D,45509.64675925926,45509.669282407405,61LD06324,26063612,61R02104,06324,CMAU5510423,4500,GTHA,D39124390,B02,E08
D,45509.64677083334,45509.66449074074,61C30628,26063613,61R06489,30628,FCIU5388671,2200,GTHA,D39124391,G02,B09
D,45509.646782407406,45509.66070601852,51C91686,26063614,51R15422,91686,TCNU3923877,4500,GTHA,D39124389,A02,B08
D,45509.6469212963,45509.659849537034,50H22936,26063615,50RM01462,22936,TLLU7849130,4500,GTHA,D39124393,A02,A06
R,45509.64693287037,45509.65528935185,50H41870,26063616,50R03065,41870,STXU2043518,2200,HBCX,R39124394,G02,G04
D,45509.64697916667,45509.65981481481,51D42227,26063617,51R05397,42227,FFAU4896074,4500,GTHA,D39124392,B04,B08
R,45509.64710648148,45509.66855324074,61H09870,26063618,61R06878,09870,BSIU3208675,2200,HBCX,R39124309,B02,E08
D,45509.647210648145,45509.66166666667,60S2230,26063619,60R02837,S2230,KOCU2200621,2200,GTHA,D39124395,G02,G04
D,45509.64733796296,45509.64983796296,50H24957,26063620,,24957,MRKU0184302,4200,CAPR,E39124385,E02,E08
R,45509.64738425926,45509.682905092595,50LD19298,26063621,51R23868,19298,FSCU5343510,4530,HBCX,R39124396,D01,B09
R,45509.647511574076,45509.673622685186,60H01315,26063622,60R05688,01315,OOLU0563700,2200,HBCX,R39124400,B04,E03
D,45509.647511574076,45509.673622685186,60H01315,26063622,60R05688,01315,TCLU5504342,4500,GTHA,D39124404,B04,E03
D,45509.64761574074,45509.69737268519,51C13439,26063623,50RM02171,13439,TRHU6156854,4500,GTHA,D39124399,A02,A05
R,45509.64761574074,45509.69737268519,51C13439,26063623,50RM02171,13439,MRKU6286826,4500,HBCX,R39124408,A02,A05
D,45509.64763888889,45509.72895833333,51C91965,26063624,51R16150,91965,CGMU5455535,4530,GTHA,D39124398,E04,B08
D,45509.64790509259,45509.71644675926,50H09775,26063625,50RM00053,09775,IAAU1796643,4500,GTHA,D39124402,B02,B08
D,45509.64792824074,45509.66222222222,60C30713,26063626,60R03407,30713,FTAU1745214,2200,GTHA,D39124403,A01,B09
R,45509.648043981484,45509.659791666665,50H29999,26063627,51R03497,29999,GCXU6281696,4500,HBCX,R39124406,B03,B09
D,45509.648194444446,45509.65523148148,61LD06759,26063628,61R04198,06759,CSNU1117331,2200,GTHA,D39124405,B04,B09
D,45509.64834490741,45509.676875,50H44514,26063629,51R19851,44514,CAXU5536598,4250,GTHA,D39124407,B02,B09
R,45509.64865740741,45509.65773148148,61C45535,26063630,61R04563,45535,OOLU0550088,2200,HBCX,R39124397,B02,B09
R,45509.648680555554,45509.72510416667,72C11916,26063631,72R01701,11916,FCIU4097650,2200,HBCX,R39124410,G02,G04
D,45509.64878472222,45509.659363425926,50LD15722,26063632,50R04689,15722,SIKU6006060,4500,GTHA,D39124409,A02,A05
R,45509.648877314816,45509.68299768519,50H25467,26063633,51R05441,25467,WHSU2523373,2200,HBCX,R39124413,A03,A06
D,45509.6490162037,45509.70355324074,51C39848,26063634,51R06890,39848,EMCU3965534,2200,GTHA,D39124411,B02,A05
D,45509.64908564815,45509.66443287037,50H22787,26063635,50RM01392,22787,EGHU3589366,2200,GTHA,D39124412,B04,B08
R,45509.64917824074,45509.68004629629,60C42875,26063636,53R0452,42875,TIIU4226840,4500,HBCX,R39124415,A01,E03
D,45509.64917824074,45509.68004629629,60C42875,26063636,53R0452,42875,EITU0512736,2200,GTHA,D39124418,A01,E03
D,45509.649305555555,45509.762719907405,70H00340,26063637,51R26708,00340,APHU6581212,4500,CAPR,E39126148,E02,E08
R,45509.649305555555,45509.762719907405,70H00340,26063637,51R26708,00340,MSMU4554368,4500,HBCX,R39124416,E02,E08
R,45509.64943287037,45509.659270833334,50H20132,26063638,51R13703,20132,TCKU3412213,2200,HBCX,R39124420,B02,B09
D,45509.64947916667,45509.6712962963,29H34358,26063639,29RM00332,34358,HASU4791122,4500,GTHA,D39124424,B04,B09
R,45509.64947916667,45509.6712962963,29H34358,26063639,29RM00332,34358,TCKU7992845,4500,HBCX,R39124417,B04,B09
D,45509.64949074074,45509.68337962963,50H04131,26063640,51R25237,04131,SEKU5659210,4500,GTHA,D39124419,A02,A05
R,45509.649513888886,45509.682800925926,63C07039,26063641,63R01615,07039,FBIU5618089,4530,HBCX,R39124421,D01,B09
R,45509.64960648148,45509.658217592594,93H01443,26063642,93R00988,01443,PONU2021456,2200,HBCX,R39124423,B02,B09
R,45509.649675925924,45509.66359953704,50H36327,26063643,51R50428,36327,MSDU4706865,4200,HBCX,R39124426,G02,E08
D,45509.64978009259,45509.656643518516,50LD10308,26063644,51R16872,10308,DJLU5010748,4500,GTHA,D39124422,A02,B09
