R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45597.159363425926,45597.18002314815,50H11914,26884591,51R18815,11914,FFAU4876545,4500,GTHA,D40436502,A02,B09
D,45597.15943287037,45597.19943287037,51D13520,26884592,51R19086,13520,KOCU5167949,4500,GTHA,D40436505,B02,A06
R,45597.159525462965,45597.17120370371,51C99860,26884593,,99860,MSKU3585363,2200,NHAR,R40436495,E04,G04
D,45597.15954861111,45597.19337962963,51C73635,26884594,51R09009,73635,TCLU5443925,4500,GTHA,D40436506,A03,E09
D,45597.15965277778,45597.188784722224,50H16210,26884595,51R40552,16210,TXGU5334420,4500,GTHA,D40436507,D02,A05
D,45597.159733796296,45597.18800925926,51C29059,26884596,51R31340,29059,TCLU2705847,2200,GTHA,D40436509,A02,A06
R,45597.159780092596,45597.18556712963,70C09939,26884597,70R00804,09939,SEGU3731836,2200,HBCX,R40436511,B04,B08
R,45597.15988425926,45597.19789351852,50H32821,26884598,51R40027,32821,TRHU2191841,2200,HBCX,R40436513,B04,B09
D,45597.15988425926,45597.229467592595,50H09443,26884599,51R09528,09443,WHSU5968980,4500,CAPR,E40436889,A02,E09
R,45597.15988425926,45597.229467592595,50H09443,26884599,51R09528,09443,CAAU5048834,4500,HBCX,R40436514,A02,E09
R,45597.15991898148,45597.18641203704,50H61417,26884600,50RM03700,61417,STXU2072970,2200,HBCX,R40436515,B02,B09
R,45597.16006944444,45597.175104166665,62H00573,26884601,62R00734,00573,IAAU2956582,2200,HBCX,R40436516,A02,G04
D,45597.160219907404,45597.197604166664,51D06195,26884602,51R17238,06195,EGHU3522070,2200,GTHA,D40436512,G01,B08
D,45597.16032407407,45597.18206018519,50LD20672,26884603,50R04061,20672,EGSU3146000,2200,GTHA,D40436518,D02,A06
D,45597.160474537035,45597.20989583333,71H01652,26884604,,01652,TIIU5359657,4500,CAPR,E40436504,E04,E09
R,45597.160520833335,45597.182592592595,70H00996,26884605,70R01888,00996,FFAU4588385,4500,HBCX,R40436521,B03,B08
D,45597.160532407404,45597.19789351852,51D63479,26884606,51R17324,63479,PCIU1137282,2200,GTHA,D40436517,E04,B08
R,45597.160532407404,45597.19789351852,51D63479,26884606,51R17324,63479,PCIU0042855,2200,NHAR,R40436500,E04,B08
D,45597.16061342593,45597.219039351854,50H18243,26884607,51R50045,18243,TXGU6712417,4500,GTHA,D40436520,A02,B08
R,45597.16061342593,45597.219039351854,50H18243,26884607,51R50045,18243,HLBU2039855,4500,HBCX,R40436523,A02,B08
R,45597.16085648148,45597.17800925926,15H07749,26884608,15RM01781,07749,CKLU3059380,2200,HBCX,R40436476,B04,B08
D,45597.16096064815,45597.279282407406,50H62491,26884609,51R03536,62491,FBIU5338370,4530,CAPR,E40436522,D02,B09
R,45597.16096064815,45597.279282407406,50H62491,26884609,51R03536,62491,SUDU6072136,4530,HBCX,R40436532,D02,B09
D,45597.16096064815,45597.22204861111,51D41042,26884610,51R20924,41042,MRKU5963310,4500,GTHA,D40436528,A03,A06
R,45597.16096064815,45597.22204861111,51D41042,26884610,51R20924,41042,TIIU2313842,2200,HBCX,R40436524,A03,A06
R,45597.16100694444,45597.208287037036,50H07900,26884611,51R01367,07900,SEGU9701103,4530,HBCX,R40436525,D02,A05
D,45597.16128472222,45597.182280092595,51C96486,26884612,51R27614,96486,TIIU4038930,4500,GTHA,D40436529,B02,B08
D,45597.1612962963,45597.205983796295,50H45165,26884613,50RM00920,45165,SEGU6747116,4500,GTHA,D40436531,A02,A06
D,45597.161516203705,45597.18256944444,50H12287,26884614,51R05355,12287,CMAU6710236,4500,GTHA,D40436533,A03,A06
R,45597.161527777775,45597.20064814815,61C04272,26884615,61R03578,04272,MSKU0467407,4500,HBCX,R40436537,G01,A05
R,45597.16162037037,45597.19391203704,62C01769,26884616,62R00107,01769,FTAU1499614,2200,HBCX,R40436540,B02,B08
D,45597.16170138889,45597.18425925926,50H29066,26884617,51R30957,29066,TCLU8965137,4500,GTHA,D40436538,A03,B09
R,45597.16171296296,45597.1765625,61C33178,26884618,61RM00398,33178,IAAU2865672,2200,NHAR,R40436497,D02,G04
D,45597.16173611111,45597.184016203704,50H37700,26884619,51R40634,37700,EGSU3454385,2200,GTHA,D40436536,D02,B08
D,45597.161782407406,45597.18027777778,51D03692,26884620,51R30256,03692,PHRU2605758,2200,GTHA,D40436541,A02,G04
D,45597.161840277775,45597.19991898148,71C09546,26884621,,09546,TRHU8232146,4500,CAPR,E40436519,E04,E09
R,45597.161840277775,45597.26354166667,50H16545,26884622,51R09782,16545,FANU1044801,4500,HBCX,R40436539,B03,B08
D,45597.16197916667,45597.23657407407,62H04690,26884623,62R00982,04690,FTAU1790384,2200,GTHA,D40437051,B04,A06
R,45597.16197916667,45597.23657407407,62H04690,26884623,62R00982,04690,KKTU8123576,2200,HBCX,R40436547,B04,A06
D,45597.161990740744,45597.1890625,61H01512,26884624,61R04575,01512,WHSU6693634,4500,GTHA,D40436543,B04,B08
D,45597.16204861111,45597.18414351852,50H39237,26884625,51R31323,39237,SKHU6366900,4500,GTHA,D40436545,A02,B08
R,45597.16206018518,45597.18987268519,79H02416,26884626,,02416,SEGU9921860,4530,NHAR,R40436508,E04,B08
R,45597.16211805555,45597.179560185185,61H01233,26884627,61R05727,01233,SKHU9614446,4500,HBCX,R40436550,B02,B09
R,45597.16212962963,45597.17837962963,51D37948,26884628,51R32833,37948,MSDU1417880,2200,HBCX,R40436549,A02,G04
R,45597.16212962963,45597.186111111114,70C05131,26884629,70R00492,05131,MRKU9224263,2200,HBCX,R40436542,G01,B08
R,45597.16222222222,45597.187256944446,51C77334,26884630,51R16435,77334,GMDU5170194,4530,HBCX,R40436551,D02,B09
R,45597.16241898148,45597.19118055556,60H03358,26884631,60R05017,03358,CAAU7005873,4500,HBCX,R40436553,A02,G04
R,45597.16243055555,45597.23716435185,62H03493,26884632,62R00972,H03493,TRHU1884754,2200,HBCX,R40436554,B04,A06
D,45597.16243055555,45597.23716435185,62H03493,26884632,62R00972,H03493,EISU2136568,2200,CAPR,E40436619,B04,A06
D,45597.16243055555,45597.23716435185,62H03493,26884632,62R00972,H03493,EISU3926280,2200,CAPR,E40436613,B04,A06
D,45597.16274305555,45597.21271990741,51D07682,26884633,51R10230,07682,CSLU1906775,2200,GTHA,D40436559,A02,A06
R,45597.16274305555,45597.21271990741,51D07682,26884633,51R10230,07682,BEAU2668948,2200,HBCX,R40436557,A02,A06
R,45597.162824074076,45597.22996527778,62H03482,26884634,62R01481,03482,WHSU2671004,2200,HBCX,R40436558,B02,B09
D,45597.162824074076,45597.22996527778,62H03482,26884634,62R01481,03482,EISU2216663,2200,CAPR,E40437200,B02,B09
D,45597.162824074076,45597.22996527778,62H03482,26884634,62R01481,03482,EMCU3962453,2200,CAPR,E40436556,B02,B09
D,45597.16295138889,45597.18423611111,51D11786,26884635,,11786,WHLU0463095,2200,CAPR,E40436535,E04,E09
D,45597.16302083333,45597.16474537037,51C26082,26884636,,26082,TRHU4008164,4500,CAPR,E40428511,E04,E09
R,45597.16303240741,45597.193506944444,50H45045,26884637,51R15899,45045,MRSU4648810,4500,HBCX,R40436560,B03,B08
R,45597.16315972222,45597.18846064815,51C09176,26884638,51R01238,09176,MRKU0995249,4200,HBCX,R40436561,A03,B08
D,45597.163194444445,45597.203564814816,51C95686,26884639,51R23950,95686,FFAU5422212,4500,GTHA,D40436565,A02,A06
R,45597.163194444445,45597.203564814816,51C95686,26884639,51R23950,95686,TIIU5418174,4500,HBCX,R40436562,A02,A06
R,45597.163402777776,45597.218622685185,61C29420,26884640,61R04131,29420,SITU2870774,2200,NHAR,R40436626,E04,A05
D,45597.163402777776,45597.218622685185,61C29420,26884640,61R04131,29420,TRHU3819418,2200,GTHA,D40436548,E04,A05
R,45597.163449074076,45597.20966435185,51C20284,26884641,51R11825,20284,MEDU9498896,4500,HBCX,R40436564,A03,A06
D,45597.163449074076,45597.20966435185,51C20284,26884641,51R11825,20284,TGBU8824141,4500,GTHA,D40436567,A03,A06
D,45597.16349537037,45597.19548611111,50H22890,26884642,51R50525,22890,TEMU7929575,4500,GTQC,D40436563,B04,B08
R,45597.16369212963,45597.168333333335,61C05182,26884643,61R00701,05182,OOLU0174714,2200,HBCX,R40436491,G02,G04
D,45597.16368055555,45597.23668981482,51C61467,26884644,51R17076,61467,BMOU4783098,4500,CAPR,E40437354,A02,E09
R,45597.16368055555,45597.23668981482,51C61467,26884644,51R17076,61467,BMOU5031120,4500,HBCX,R40436566,A02,E09
R,45597.16378472222,45597.196747685186,51D64107,26884645,51R33154,64107,WHSU6794049,4500,NHAR,R40436544,E04,A05
D,45597.16378472222,45597.196747685186,51D64107,26884645,51R33154,64107,ZCSU6608277,4500,GTHA,D40436569,E04,A05
D,45597.16384259259,45597.19200231481,50LD06670,26884646,50R01639,06670,TCNU6686070,4500,GTHA,D40436568,B02,B08
R,45597.163993055554,45597.19020833333,70C12714,26884647,70RM00041,12714,IAAU2731420,2200,HBCX,R40436573,B04,B08
D,45597.163993055554,45597.19020833333,70C12714,26884647,70RM00041,12714,TCNU7352333,4500,GTHA,D40436575,B04,B08
D,45597.164085648146,45597.182916666665,50H20555,26884648,51R27686,20555,EISU2249477,2200,GTHA,D40436570,D02,B08
D,45597.16422453704,45597.20140046296,50LD14433,26884649,50R02766,14433,YMMU4047111,4200,GTHA,D40436572,A03,A05
D,45597.164247685185,45597.23103009259,50H45029,26884650,,45029,UETU5306968,4500,CAPR,E40436546,E04,E09
D,45597.16431712963,45597.189618055556,51C21643,26884651,51R16875,21643,NBYU0127065,2200,GTHA,D40436583,B02,G04
R,45597.16431712963,45597.189618055556,51C21643,26884651,51R16875,21643,SKHU9400906,4500,HBQC,R40436577,B02,G04
D,45597.16436342592,45597.202997685185,50H04435,26884652,51R24616,04435,WHSU6634945,4500,GTHA,D40436576,A03,A06
D,45597.164375,45597.17266203704,62H05020,26884653,62R01249,05020,NSSU0089300,2200,GTHA,D40436574,G02,G04
R,45597.16439814815,45597.18667824074,50H03624,26884654,51R31571,03624,SKLU1567304,2200,HBCX,R40436579,A02,B09
D,45597.16454861111,45597.189351851855,51C21064,26884655,51R14140,21064,TCLU3325184,2200,GTHA,D40436578,B04,A05
D,45597.16457175926,45597.176412037035,50H45537,26884656,50RM02640,45537,SMCU1066214,4500,GTHA,D40436580,G02,G04
R,45597.16462962963,45597.19731481482,70F00692,26884657,51R07453,00692,MRKU2226080,4500,HBCX,R40436591,B03,A05
D,45597.16462962963,45597.19731481482,70F00692,26884657,51R07453,00692,BMOU6514101,4500,GTHA,D40436581,B03,A05
D,45597.16471064815,45597.188622685186,61C26886,26884658,61R01034,26886,SEGU2485846,2200,GTHA,D40436586,B04,B09
R,45597.16471064815,45597.188622685186,61C26886,26884658,61R01034,26886,CAAU6304993,4500,HBCX,R40436584,B04,B09
D,45597.16491898148,45597.17820601852,61C41524,26884659,61R03847,41524,SMCU1274780,4500,GTHA,D40436585,G02,G04
R,45597.16496527778,45597.18528935185,83C05831,26884660,83R00095,05831,OTPU6400643,4530,HBCX,R40436588,D02,B08
D,45597.16515046296,45597.19287037037,61C45913,26884661,61R04892,45913,NSSU7090129,4500,GTHA,D40436589,G02,A06
R,45597.16533564815,45597.21304398148,50H00699,26884662,61RM00516,00699,BEAU2334004,2200,NHAR,R40436571,E04,B08
D,45597.16533564815,45597.21304398148,50H00699,26884662,61RM00516,00699,BMOU2883098,2200,GTHA,D40436590,E04,B08
D,45597.16538194445,45597.19939814815,50H44652,26884663,51R50386,44652,WHSU8067882,4500,GTHA,D40436592,B02,B08
R,45597.16537037037,45597.18256944444,62C02347,26884664,62R00072,02347,IAAU2839544,2200,HBCX,R40436594,B02,A05
R,45597.16548611111,45597.182754629626,51C09459,26884665,51R08520,09459,CCLU7371469,4500,HBCX,R40436596,A02,G04
R,45597.16568287037,45597.17849537037,50H19799,26884666,60RM00330,19799,SKHU9305581,4500,HBCX,R40436598,B04,G04
D,45597.16575231482,45597.21398148148,51C63661,26884667,51R08244,63661,EMCU8387824,4500,GTHA,D40436593,D02,A06
R,45597.16577546296,45597.182974537034,51C29773,26884668,51R16971,29773,GAOU7083097,4500,HBCX,R40436599,A03,A05
D,45597.16590277778,45597.18047453704,60C45814,26884669,60R03562,45814,HALU2358735,2200,GTHA,D40436597,D02,B08
R,45597.16596064815,45597.185069444444,93F00688,26884670,93R01319,00688,WFLU2013133,2200,HBCX,R40436602,A03,B09
R,45597.16626157407,45597.188738425924,51C38182,26884671,51R20743,38182,FCIU5794686,2200,HBCX,R40436608,B04,A06
D,45597.16633101852,45597.2097337963,51D34616,26884672,51R05549,34616,IAAU1950105,4500,GTHA,D40436606,B03,B08
D,45597.16633101852,45597.22309027778,51D03546,26884673,51R23989,03546,NYKU3810555,2200,GTHA,D40436605,D02,B08
R,45597.166446759256,45597.20680555556,50H24914,26884674,50RM00208,24914,YMLU5418445,4530,HBQC,R40436409,D02,B09
D,45597.16658564815,45597.20832175926,50H60583,26884675,51R16504,60583,WHSU2438800,2200,GTHA,D40436616,A02,B08
R,45597.16658564815,45597.20832175926,50H60583,26884675,51R16504,60583,TCLU5722350,4500,HBCX,R40436611,A02,B08
D,45597.16662037037,45597.19905092593,50H43448,26884676,51R9965,43448,KKFU6724640,4530,GTHA,D40436555,E04,E09
D,45597.16684027778,45597.18486111111,60C53376,26884677,60R04314,53376,CAAU5353381,4500,GTHA,D40436610,B02,B08
R,45597.166875,45597.21826388889,51D15577,26884678,51R03380,15577,WHSU6290726,4500,HBCX,R40436615,E04,E09
R,45597.166909722226,45597.18945601852,61H11974,26884679,,11974,SEKU6084147,4500,NHAR,R40436603,E04,G04
D,45597.166921296295,45597.219363425924,51C96041,26884680,51R08065,96041,CSNU6680693,4500,GTHA,D40436614,D02,E09
D,45597.16699074074,45597.18751157408,51C12989,26884681,51R21536,12989,MRKU8710281,2200,GTHA,D40436612,B02,G04
R,45597.16704861111,45597.18953703704,70C08717,26884682,70R02055,08717,OOLU0247148,2200,HBCX,R40436618,A03,A05
D,45597.16704861111,45597.169803240744,62H00505,26884683,,00505,FCIU5101919,2200,CAPR,E40436604,E04,E09
D,45597.16704861111,45597.169803240744,62H00505,26884683,,00505,BMOU2647554,2200,CAPR,E40436607,E04,E09
D,45597.167083333334,45597.19105324074,51D10471,26884684,51R03935,10471,EMCU6347463,2200,GTHA,D40436617,G02,B09
R,45597.16731481482,45597.18733796296,70C07529,26884685,70R00896,07529,TRHU1157647,2200,HBCX,R40436620,A02,A06
R,45597.16740740741,45597.20333333333,60C29017,26884686,60R01664,29017,TXGU6586978,4500,HBCX,R40436621,B02,E09
R,45597.16744212963,45597.19284722222,70C05759,26884687,51R25218,05759,OOLU1829499,2200,HBCX,R40436622,G02,G04
R,45597.16753472222,45597.217627314814,51C94647,26884688,51R33436,94647,MORU1146717,4530,HBCX,R40436623,D02,B09
D,45597.167604166665,45597.22387731481,50H43172,26884689,51R16710,43172,TRHU4933430,4500,GTHA,D40436628,B04,A05
R,45597.167604166665,45597.22387731481,50H43172,26884689,51R16710,43172,TCKU4393020,4200,HBCX,R40436625,B04,A05
D,45597.167662037034,45597.18614583334,51E00193,26884690,51R03255,00193,CAIU6050464,2200,GTHA,D40435675,B02,B08
R,45597.16780092593,45597.21640046296,93H01103,26884691,93R00994,01103,HAHU2058534,2200,HBCX,R40436630,G02,G04
R,45597.167905092596,45597.19173611111,51D04836,26884692,51R10912,04836,FCIU7318760,4500,HBCX,R40436631,B04,B08
R,45597.167916666665,45597.195752314816,51C66236,26884693,50RM00651,66236,MSKU7128982,2200,HBCX,R40436632,A03,G04
D,45597.167916666665,45597.195752314816,51C66236,26884693,50RM00651,66236,TRHU3530446,2200,GTHA,D40436635,A03,G04
D,45597.16793981481,45597.189259259256,51C54364,26884694,51R03515,54364,MRSU3752841,4500,GTHA,D40436627,D02,B09
R,45597.168032407404,45597.18335648148,62C10641,26884695,62RM00130,10641,MSNU5534014,4500,HBCX,R40436634,A02,G04
D,45597.168032407404,45597.18975694444,50H24798,26884696,51R03063,24798,MSKU8824434,4500,GTHA,D40436600,A02,B09
D,45597.16809027778,45597.19702546296,51B27679,26884697,61RM00557,27679,TGBU6028187,4500,GTHA,D40436633,B02,B09
R,45597.16824074074,45597.189733796295,50H17630,26884698,51R24459,17630,TCKU6529230,4500,HBCX,R40436638,G02,G04
R,45597.16826388889,45597.1844212963,70H02817,26884699,70R00758,02817,BMOU1148313,2200,HBCX,R40436637,B03,B08
D,45597.168333333335,45597.186689814815,60H19440,26884700,60R03797,19440,GCXU2427057,2200,GTHA,D40436636,B04,B08
R,45597.16844907407,45597.21204861111,50H25689,26884701,50RM02074,25689,SEKU9301360,4530,HBCX,R40436644,D02,B08
D,45597.16844907407,45597.21204861111,50H25689,26884701,50RM02074,25689,WHSU2464394,2200,GTHA,D40436640,D02,B08
D,45597.16847222222,45597.21013888889,60H11867,26884702,60R00504,11867,UETU6560262,4500,GTHA,D40436639,A03,B09
R,45597.16851851852,45597.197071759256,62C05996,26884703,62R00222,05996,FTAU1841352,2200,HBCX,R40436642,B04,B08
R,45597.16868055556,45597.193136574075,51C63276,26884704,51R14951,63276,FTAU1642068,2200,HBCX,R40436646,G02,B08
R,45597.168657407405,45597.1830787037,51C82227,26884705,51R02427,82227,MRSU5401532,4500,HBCX,R40436645,A02,G04
R,45597.16878472222,45597.18858796296,51C44443,26884706,51R16856,44443,CAAU6333184,4500,HBCX,R40436647,B02,B08
D,45597.16905092593,45597.19695601852,51C83698,26884707,51R31100,83698,TGBU3031490,2200,GTHA,D40436648,A02,A06
R,45597.16916666667,45597.205416666664,51D32842,26884708,51R32169,32842,MSKU0786343,4500,HBCX,R40436653,B02,B09
D,45597.16920138889,45597.21685185185,51C16585,26884709,61R04363,16585,NBYU9006470,4500,GTHA,D40436649,D02,E09
D,45597.16924768518,45597.205613425926,50H60465,26884710,50RM02918,60465,CAIU6355308,2200,GTHA,D40436650,B02,B08
R,45597.16935185185,45597.19262731481,72H02313,26884711,72R00718,02313,WHSU0011275,2200,HBCX,R40436656,B03,E09
R,45597.169340277775,45597.22363425926,51C90858,26884712,51R20156,90858,SEGU9057027,4530,HBCX,R40436655,D02,A06
R,45597.169375,45597.198113425926,61C15731,26884713,61R00645,15731,CSNU1773411,2200,HBCX,R40436657,A03,A05
R,45597.16940972222,45597.17752314815,50H60170,26884714,50RM03830,60170,TCLU1958917,2200,HBCX,R40436659,G02,G04
D,45597.1694212963,45597.181979166664,50H14663,26884715,51R27075,14663,CAIU6432750,2200,GTHA,D40436651,G02,G04
D,45597.16947916667,45597.22935185185,72H02815,26884716,72R02850,02815,STXU2030151,2200,GTHA,D40436669,A02,A06
R,45597.16947916667,45597.22935185185,72H02815,26884716,72R02850,02815,REGU5169753,4500,HBCX,R40436660,A02,A06
R,45597.1696875,45597.200636574074,50H54600,26884717,51R25411,54600,SKLU1820325,2200,HBCX,R40436662,B04,A06
D,45597.1696875,45597.200636574074,50H54600,26884717,51R25411,54600,SEGU5131189,4500,GTHA,D40436665,B04,A06
R,45597.16972222222,45597.20601851852,50H20338,26884718,51R33857,20338,UETU5798322,4500,HBCX,R40436530,G02,B08
R,45597.169756944444,45597.20197916667,50LD19206,26884719,51R15650,19206,OOLU1765666,2200,HBCX,R40436663,A02,B09
D,45597.169756944444,45597.20197916667,50LD19206,26884719,51R15650,19206,DRYU2212402,2200,GTHA,D40436673,A02,B09
R,45597.16986111111,45597.21841435185,62H04009,26884720,62R00582,04009,IAAU1703701,4500,HBCX,R40436670,B04,B08
D,45597.16986111111,45597.21841435185,62H04009,26884720,62R00582,04009,MRSU6883779,4500,GTHA,D40436661,B04,B08
R,45597.16987268518,45597.20313657408,50H13422,26884721,51R33541,13422,MRKU8644404,2200,HBQC,R40436666,A03,B09
D,45597.16987268518,45597.20313657408,50H13422,26884721,51R33541,13422,TCLU7628466,2200,GTHA,D40436668,A03,B09
D,45597.16998842593,45597.192824074074,50H08791,26884722,50R04435,08791,SEGU9691915,4530,CAPR,E40436664,D02,B09
D,45597.17013888889,45597.19200231481,61H00707,26884723,61R03961,00707,CCLU5292102,4200,GTHA,D40436667,G02,G04
D,45597.17024305555,45597.24930555555,51D30660,26884724,51R08453,30660,SEKU6374300,4500,CAPR,E40437334,D02,E09
R,45597.17024305555,45597.24930555555,51D30660,26884724,51R08453,30660,MORU1119590,4530,HBCX,R40436672,D02,E09
R,45597.1703125,45597.214780092596,51C38970,26884725,51R18748,38970,FCIU7301808,4500,HBCX,R40436680,B02,G04
D,45597.1703125,45597.214780092596,51C38970,26884725,51R18748,38970,SMCU1152077,4500,GTHA,D40436671,B02,G04
R,45597.17034722222,45597.185694444444,50H12215,26884726,51R20839,12215,MSKU7901217,2200,HBCX,R40436677,B04,G04
R,45597.17034722222,45597.185694444444,50H12215,26884726,51R20839,12215,MRKU8685595,2200,HBCX,R40436676,B04,G04
D,45597.17039351852,45597.19755787037,50H29240,26884727,51R34776,29240,WHSU2443703,2200,GTHA,D40436674,A03,A05
R,45597.170439814814,45597.2271412037,51D15909,26884728,51R23730,15909,SKRU9401055,4530,HBCX,R40436678,D02,E09
D,45597.170439814814,45597.2271412037,51D15909,26884728,51R23730,15909,AAMU9002927,2230,CAPR,E40437066,D02,E09
D,45597.17060185185,45597.18728009259,51D45860,26884729,51R23268,45860,EGHU3604795,2200,GTHA,D40436675,B03,G04
D,45597.17071759259,45597.19258101852,50H45816,26884730,50RM01134,45816,YMMU6544441,4500,GTHA,D40436679,A03,A06
R,45597.17087962963,45597.2121875,51C53647,26884731,51R11144,53647,MRSU4533323,4500,HBCX,R40436682,A03,A05
R,45597.170960648145,45597.214270833334,70H02703,26884732,70R02601,02703,OOLU1437040,2200,HBCX,R40436685,B04,B08
D,45597.17105324074,45597.2097337963,50H09924,26884733,50R04176,09924,HMMU6464544,4500,GTHA,D40436683,D02,B09
R,45597.171435185184,45597.1937962963,51D18070,26884734,,18070,TIIU5776820,4500,NHAR,R40436641,E04,E09
R,45597.171481481484,45597.19332175926,50H43342,26884735,50RM02475,43342,SKLU1114714,2200,HBCX,R40436691,A03,B08
D,45597.171481481484,45597.22188657407,51D14680,26884736,51R19468,14680,GLDU9749829,2200,GTHA,D40436686,E04,A05
R,45597.171481481484,45597.22188657407,51D14680,26884736,51R19468,14680,FYCU7040774,2200,NHAR,R40436658,E04,A05
