R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45542.963530092595,45542.981770833336,51C50214,26374310,51R08535,50214,CSNU8317141,4500,GTHA,D39621673,A03,A05
R,45542.96365740741,45542.97615740741,70H01488,26374311,70R02622,01488,TEMU4027129,2200,HBCX,R39621679,A01,B09
R,45542.96375,45542.98185185185,50H45812,26374312,51R04610,45812,MSMU4371557,4500,HBCX,R39621678,B04,G04
R,45542.963958333334,45542.98033564815,93C09249,26374313,93R00608,09249,KOCU2008687,2200,HBCX,R39621682,B04,E02
R,45542.96407407407,45542.98453703704,50H00387,26374314,51R32929,00387,ECNU2319600,2200,HBCX,R39621683,A01,B09
D,45542.96412037037,45542.990069444444,51C61332,26374315,51R05544,61332,TLLU4150854,4500,GTHA,D39621681,A03,G04
R,45542.96413194444,45542.98310185185,72C12058,26374316,72R02031,12058,HASU4290901,4500,HBCX,R39621684,B03,E02
R,45542.96423611111,45542.99159722222,70H03655,26374317,70RM00029,03655,TCLU1549837,4500,HBCX,R39621685,B02,G04
D,45542.96423611111,45542.99159722222,70H03655,26374317,70RM00029,03655,FCIU5280624,2200,GTHA,D39621688,B02,G04
D,45542.96449074074,45542.974375,70H04395,26374318,50R03291,04395,MRSU0199769,2200,GTHA,D39621687,A01,B09
R,45542.96469907407,45542.97788194445,50H20391,26374319,50RM03126,20391,TGBU9850253,4500,HBCX,R39621692,A03,G04
R,45542.96471064815,45542.97880787037,51C99467,26374320,51R23593,99467,CAAU8569749,4500,HBCX,R39621693,B02,B09
D,45542.96471064815,45542.98876157407,51C27623,26374321,51R06585,27623,SZLU9916110,4530,CAPR,E39621677,E04,E02
D,45542.96476851852,45543.0000462963,51D35849,26374322,51R22884,35849,TRHU4369378,4500,GTHA,D39621690,G02,B08
D,45542.964791666665,45542.98167824074,51C90586,26374323,51R21620,90586,BMOU1681106,2200,GTHA,D39621691,B03,A05
R,45542.964791666665,45542.98167824074,51C90586,26374323,51R21620,90586,HJLU1380244,2200,HBCX,R39621686,B03,A05
D,45542.96486111111,45542.98869212963,51C69281,26374324,51R32414,69281,TCNU1961902,4500,GTHA,D39621689,A01,A05
R,45542.964895833335,45542.98533564815,95C02759,26374325,95R00080,02759,TIIU2180328,2200,HBCX,R39621694,A03,B08
D,45542.96517361111,45543.03241898148,51C58877,26374326,50RM00309,58877,CAIU6121275,2200,GTHA,D39621695,G02,B09
D,45542.96518518519,45542.98299768518,70H00792,26374327,70R02307,00792,XYLU1368565,2200,GTHA,D39621702,A01,B09
R,45542.96518518519,45542.98299768518,70H00792,26374327,70R02307,00792,TLLU2994687,2200,HBCX,R39620781,A01,B09
D,45542.96530092593,45542.98550925926,29LD03319,26374328,52R1555,03319,BEAU5764441,4500,GTHA,D39621696,A03,G04
R,45542.9653125,45542.98788194444,60C45764,26374329,60R04802,45764,CAAU9272328,4500,HBCX,R39621697,B03,G04
D,45542.965532407405,45543.00383101852,51C91438,26374330,51R34536,91438,BLZU2111727,2200,GTHA,D39621699,B04,B09
R,45542.965532407405,45542.97355324074,50H20348,26374331,51R19023,20348,TEMU0571670,2200,HBCX,R39621704,B04,E02
R,45542.96559027778,45542.99028935185,50H14941,26374332,51R24692,14941,EMCU1535489,4500,HBCX,R39621705,A03,A05
D,45542.96559027778,45542.99028935185,50H14941,26374332,51R24692,14941,WHSU6526853,4500,GTHA,D39621708,A03,A05
R,45542.96564814815,45542.98248842593,61C38512,26374333,51R05905,38512,HASU4752595,4500,HBCX,R39621680,A01,G04
D,45542.96571759259,45542.99730324074,50H17852,26374334,51R30038,17852,IAAU8680790,4530,GTHA,D39621703,G02,A05
D,45542.96586805556,45542.97474537037,50H00478,26374335,61R00580,00478,SEKU6536843,4500,GTHA,D39621706,G02,G04
R,45542.9659375,45542.980416666665,50H03880,26374336,51R34087,03880,SKLU1978481,2200,HBCX,R39621710,B02,B09
D,45542.96603009259,45542.98333333333,50H40080,26374337,61R00515,40080,OOLU6812164,4500,GTHA,D39621707,B04,B08
D,45542.96618055556,45543.01954861111,61H13461,26374338,61RM00157,13461,GCXU6004032,4500,GTHA,D39621711,B04,E02
D,45542.96630787037,45543.00173611111,51C33332,26374339,51R30523,33332,CAAU8007607,4500,CAPR,E39621813,G02,E02
R,45542.96630787037,45543.00173611111,51C33332,26374339,51R30523,33332,TIIU4507235,4500,HBCX,R39621712,G02,E02
D,45542.966458333336,45542.981354166666,61C25226,26374340,61R02283,25226,EITU1020941,4500,GTHA,D39621714,B04,B08
D,45542.96648148148,45542.9922337963,71H01299,26374341,71R00273,01299,HPCU4315260,4500,GTHA,D39621713,B03,B08
R,45542.96648148148,45542.9922337963,71H01299,26374341,71R00273,01299,TCNU8971060,4500,HBCX,R39621719,B03,B08
R,45542.96658564815,45542.98054398148,70H04992,26374342,70RM00074,04992,SEGU3162684,2200,HBCX,R39621717,A03,B09
D,45542.96658564815,45542.98054398148,70H04992,26374342,70RM00074,04992,XYLU1381037,2200,GTHA,D39621723,A03,B09
D,45542.9666087963,45542.98237268518,51C67327,26374343,60R01686,67327,TGBU6383915,4500,GTHA,D39621716,G02,G04
D,45542.96664351852,45542.981203703705,51D38753,26374344,51R12751,38753,FCIU8998425,4500,GTHA,D39621715,A03,B08
D,45542.966770833336,45542.994363425925,51D64905,26374345,,64905,BMOU4905724,4500,CAPR,E39621698,E04,E02
D,45542.96693287037,45543.01383101852,50H20113,26374346,51R05358,20113,CSNU7052325,4500,GTHA,D39621718,B02,B09
R,45542.967002314814,45542.97835648148,57M2870,26374347,51R31795,M2870,TRHU4737309,4500,HBCX,R39621721,A01,B09
R,45542.96716435185,45543.01724537037,63H03904,26374348,63R01296,03904,TGHU3826776,2200,HBCX,R39621722,B03,E02
D,45542.96716435185,45543.01724537037,63H03904,26374348,63R01296,03904,MEDU2145942,2200,CAPR,E39622223,B03,E02
D,45542.96716435185,45543.01724537037,63H03904,26374348,63R01296,03904,MEDU3929569,2200,CAPR,E39622221,B03,E02
R,45542.967199074075,45542.99290509259,51C93294,26374349,51R24533,93294,HALU5657133,4500,HBCX,R39621724,B02,G04
D,45542.967199074075,45542.99290509259,51C93294,26374349,51R24533,93294,FANU1275478,4500,GTHA,D39621730,B02,G04
R,45542.96729166667,45542.98627314815,51D13136,26374350,,13136,BEAU5137077,4500,NHAR,R39621709,E04,G04
D,45542.96743055555,45543.016909722224,51D13047,26374351,51R12046,13047,FFAU1029547,4500,GTHA,D39621728,G02,G04
R,45542.96743055555,45543.016909722224,51D13047,26374351,51R12046,13047,HALU2451977,2200,HBCX,R39621726,G02,G04
D,45542.967824074076,45542.987905092596,50H15340,26374352,51R33871,15340,FANU1727829,4500,GTHA,D39621733,A01,G04
R,45542.967824074076,45542.987905092596,50H15340,26374352,51R33871,15340,MRKU3597125,4500,HBCX,R39621731,A01,G04
D,45542.967939814815,45542.98809027778,50H45366,26374353,70R01652,45366,CSLU1487961,2200,GTHA,D39621729,B04,A05
D,45542.968136574076,45542.982037037036,61C30035,26374354,51R14059,30035,MRKU4209013,4500,GTHA,D39621732,B04,B09
R,45542.96824074074,45542.97739583333,50H43587,26374355,50RM02156,43587,BSIU2632903,2200,HBCX,R39621735,B04,E02
R,45542.96834490741,45542.97960648148,60C50815,26374356,61R06553,50815,CXDU2308396,2200,HBCX,R39621737,A03,B08
R,45542.96833333333,45543.02034722222,61C19952,26374357,61R01501,19952,SKHU9940822,4500,HBCX,R39621736,G02,G04
D,45542.96833333333,45543.02034722222,61C19952,26374357,61R01501,19952,WHSU5582338,4500,GTHA,D39621738,G02,G04
R,45542.96836805555,45542.97361111111,62H00741,26374358,62R00101,00741,IAAU2735637,2200,HBCX,R39621446,B04,B08
D,45542.968668981484,45543.04516203704,50H05777,26374359,50RM03290,05777,FFAU3161969,4500,CAPR,E39622430,G02,G04
R,45542.968668981484,45543.04516203704,50H05777,26374359,50RM03290,05777,FFAU5845847,4500,HBCX,R39621742,G02,G04
D,45542.96869212963,45543.026030092595,70C14268,26374360,51R22286,14268,OOLU7837660,4200,GTHA,D39621739,A01,B09
R,45542.968668981484,45542.97980324074,51C48867,26374361,51R07930,48867,YMMU1175612,2200,HBCX,R39621741,B02,E02
R,45542.9687037037,45542.98302083334,62C04266,26374362,62R00163,04266,WHSU0149285,2200,HBCX,R39621744,A03,G04
D,45542.96885416667,45542.990335648145,50H23671,26374363,51R50795,23671,EITU0141168,2200,GTHA,D39621740,B03,B09
R,45542.96885416667,45542.990335648145,50H23671,26374363,51R50795,23671,KOCU2136902,2200,HBCX,R39621745,B03,B09
R,45542.96912037037,45542.98972222222,62H02313,26374364,51R18007,02313,WHLU0612666,2200,HBCX,R39621748,A01,B09
D,45542.96912037037,45542.982094907406,51C77061,26374365,51R12545,77061,FCGU2241951,2200,GTHA,D39621747,G02,G04
D,45542.96925925926,45542.99422453704,51D10569,26374366,51R19232,10569,TEMU8438386,4500,GTHA,D39621749,G02,A05
R,45542.969293981485,45542.98358796296,70H04418,26374367,51R22670,04418,TIIU2335862,2200,HBCX,R39621751,A01,G04
R,45542.969351851854,45542.98780092593,62H00269,26374368,62R00734,00269,WHSU2578294,2200,HBCX,R39621754,B04,E02
D,45542.969363425924,45543.00760416667,71C08833,26374369,71R00369,08833,HPCU4318320,4500,GTHA,D39621750,B04,B09
D,45542.96943287037,45543.00989583333,61E01544,26374370,61R06501,01544,TRHU2717643,2200,GTHA,D39621752,E04,B09
R,45542.96943287037,45543.00989583333,61E01544,26374370,61R06501,01544,CAAU7597880,4500,NHAR,R39621727,E04,B09
D,45542.969456018516,45542.98674768519,70G00797,26374371,70R01240,00797,TEMU0144106,2200,GTHA,D39621753,A03,A05
R,45542.96947916667,45543.00523148148,51C36460,26374372,51R06552,36460,TCNU6545359,4500,HBCX,R39621755,A01,B09
R,45542.96984953704,45543.002916666665,93H01218,26374373,93R00980,01218,TEMU0232568,2200,HBCX,R39621759,B02,B08
R,45542.97002314815,45543.002546296295,61LD06221,26374374,61R03804,06221,OOCU0430126,2200,HBCX,R39621762,A01,B09
R,45542.97005787037,45542.99667824074,50H13121,26374375,51R08075,13121,MSKU7675552,2200,HBCX,R39621764,G02,B08
R,45542.97006944445,45543.011712962965,51C41121,26374376,51R06507,41121,RJCU2022090,4530,HBCX,R39621596,D02,B09
R,45542.97006944445,45543.00337962963,70H03027,26374377,51R05732,03027,OOCU7516047,4500,HBCX,R39621756,B02,G04
D,45542.97020833333,45542.99689814815,51C43822,26374378,50RM02057,43822,FBIU0200389,2200,GTHA,D39621760,B04,G04
D,45542.97020833333,45542.99689814815,51C43822,26374378,50RM02057,43822,FBIU0198492,2200,GTHA,D39621776,B04,G04
D,45542.9702662037,45542.99590277778,61C42702,26374379,66R00057,42702,EMCU6260907,2200,GTHA,D39621757,A01,B08
R,45542.97038194445,45542.98695601852,71H00441,26374380,71R00069,00441,TGBU5573973,4500,HBCX,R39621765,B03,B09
R,45542.97053240741,45542.978472222225,TB-35,26374381,,9115,BEAU2668001,2200,HANG,R39594551,D01,D01
R,45542.97053240741,45542.978472222225,TB-35,26374381,,9115,DRYU3056222,2200,HANG,R39594552,D01,D01
D,45542.97059027778,45543.02719907407,62C04246,26374382,62R00720,04246,EITU0313626,2200,CAPR,E39621879,B02,E02
D,45542.97059027778,45543.02719907407,62C04246,26374382,62R00720,04246,EITU0151844,2200,CAPR,E39621882,B02,E02
R,45542.97059027778,45543.02719907407,62C04246,26374382,62R00720,04246,CAIU6052451,2200,HBCX,R39621769,B02,E02
D,45542.970671296294,45542.98709490741,50H01711,26374383,50R01666,01711,TLLU3334395,2200,GTHA,D39621767,A01,G04
R,45542.970821759256,45542.98405092592,62C08318,26374384,62R00646,08318,IAAU2863598,2200,HBCX,R39621766,B04,G04
R,45542.97090277778,45542.98630787037,70H04411,26374385,70R02423,04411,TWCU2193889,2200,HBCX,R39621771,A03,B08
D,45542.9709375,45542.988912037035,15C33746,26374386,51R27160,33746,TGBU7933359,4500,GTHA,D39621768,A03,A05
D,45542.971041666664,45542.985185185185,71C07841,26374387,71R00094,07841,GAOU6676400,4500,GTHA,D39621770,D02,B08
D,45542.97114583333,45542.985972222225,51D10198,26374388,51R31076,10198,MRKU5192316,4500,GTHA,D39621772,B04,B09
R,45542.97119212963,45542.97927083333,50H44950,26374389,50RM03246,44950,FCIU5913527,2200,HBCX,R39621773,B02,A05
R,45542.971296296295,45542.97891203704,TB-56,26374390,,64431,CKSU2218420,2200,HANG,R39594549,D01,D01
R,45542.971296296295,45542.97891203704,TB-56,26374390,,64431,DRYU3127455,2200,HANG,R39594550,D01,D01
D,45542.97137731482,45542.98268518518,70F00694,26374391,70R00523,00694,MRSU5742626,4500,GTHA,D39621774,A03,A05
D,45542.97152777778,45543.00096064815,51D09750,26374392,51R34728,09750,CAIU8926833,4500,GTHA,D39621777,G02,B08
R,45542.97163194444,45542.986805555556,50H05239,26374393,51R25426,05239,MRKU6956105,2200,HBCX,R39621780,B02,B09
D,45542.971655092595,45542.98752314815,70H01044,26374394,70R01847,01044,TRHU3052780,2200,GTHA,D39621778,A01,B09
D,45542.97167824074,45542.98407407408,70H05273,26374395,70R02318,05273,OOCU0696097,2200,GTHA,D39621775,A01,A05
D,45542.97179398148,45542.99490740741,51C63829,26374396,51R05476,63829,OTPU6542463,4530,GTHA,D39621779,B03,B08
R,45542.97184027778,45543.01012731482,50H50483,26374397,50R02997,50483,BEAU9717880,4530,HBCX,R39621784,D01,B08
D,45542.971863425926,45542.990439814814,51D18591,26374398,50R04391,18591,FFAU2925511,4500,GTHA,D39621781,G02,E02
D,45542.97189814815,45542.98684027778,SC-28,26374399,51R12315,21190,FSCU8467963,4500,GTHA,D39621782,A03,B09
R,45542.97200231482,45542.97851851852,62C02926,26374400,51R18076,02926,WHSU2535815,2200,HBCX,R39621785,B04,B09
R,45542.97216435185,45542.99480324074,51C25338,26374401,,25338,CAAU8007607,4500,NHAR,R39621758,E04,E02
R,45542.972349537034,45543.01944444444,71C03397,26374402,71R00071,03397,SZLU9913955,4530,HBCX,R39621787,D02,G04
R,45542.97243055556,45542.98908564815,51C45807,26374403,61R0856,45807,GESU5292450,4500,HBCX,R39621788,B02,B09
R,45542.97256944444,45543.00877314815,76C08982,26374404,61R05452,08982,WHLU5705801,4500,HBCX,R39621786,B04,B09
R,45542.972592592596,45542.98615740741,50H04443,26374405,51R02930,04443,MSKU9732456,4500,HBCX,R39621789,A03,B08
R,45542.97268518519,45543.02806712963,60C51364,26374406,60R04069,51364,EGSU9238022,4500,HBCX,R39621790,B03,A05
D,45542.97268518519,45543.02806712963,60C51364,26374406,60R04069,51364,MRSU0485700,2200,GTHA,D39621794,B03,A05
R,45542.97280092593,45542.9799537037,50H05313,26374407,50R03980,05313,CGMU6924874,4530,HBCX,R39621793,E04,E02
D,45542.97287037037,45543.00748842592,51C67988,26374408,51R06717,67988,TIIU4209400,4500,GTHA,D39621792,D02,B09
R,45542.97320601852,45542.982777777775,60C13619,26374409,60R00514,13619,HALU2305859,2200,HBCX,R39621798,B04,A05
D,45542.97329861111,45542.99462962963,50LD19122,26374410,51R05733,19122,CMAU6296276,4500,GTHA,D39621795,B04,B09
D,45542.97332175926,45543.013020833336,70H05351,26374411,70RM00140,05351,HASU1033772,2200,GTHA,D39621796,D02,B09
R,45542.97332175926,45543.013020833336,70H05351,26374411,70RM00140,05351,IAAU2746380,2200,NHAR,R39621725,D02,B09
R,45542.97332175926,45543.013020833336,70H05351,26374411,70RM00140,05351,IAAU2890654,2200,NHAR,R39621720,D02,B09
D,45542.973344907405,45542.99974537037,61C43714,26374412,61R03530,43714,CAAU5320285,4500,GTHA,D39621799,G02,B09
D,45542.97340277778,45542.984872685185,78H01574,26374413,78R00805,01574,EGHU9845640,4500,GTHA,D39621800,E04,E02
R,45542.97346064815,45542.98931712963,51C75779,26374414,50RM03106,75779,HASU1370053,2200,HBCX,R39621797,G02,G04
R,45542.97361111111,45542.99177083333,50H29525,26374415,50RM02243,29525,GCXU2162678,2200,HBCX,R39621803,G02,B09
R,45542.973645833335,45543.06140046296,51B26649,26374416,50RM01717,26649,EMCU5725532,4530,HBCX,R39621810,D02,B09
D,45542.973645833335,45543.06140046296,51B26649,26374416,50RM01717,26649,SEKU9402200,2230,GTHA,D39621801,D02,B09
R,45542.973657407405,45542.99396990741,51C25600,26374417,51R22682,25600,CAAU8246900,4500,HBCX,R39621804,B02,G04
D,45542.97366898148,45542.98533564815,51D61977,26374418,51R23321,61977,TGBU2728881,2200,GTHA,D39621802,A01,A05
D,45542.97384259259,45542.99359953704,51D08552,26374419,50R04489,08552,WHSU6605417,4500,GTHA,D39621805,B04,B08
D,45542.97390046297,45543.02873842593,51C27849,26374420,60R1070,27849,MRSU0576055,2200,GTHA,D39621808,B02,A05
R,45542.97390046297,45543.02873842593,51C27849,26374420,60R1070,27849,TGBU6575733,4500,HBCX,R39621806,B02,A05
D,45542.97414351852,45542.98721064815,61H10556,26374421,51R08458,10556,TEMU4930572,2200,GTHA,D39621807,B04,A05
D,45542.97423611111,45543.00697916667,51C66271,26374422,51R30161,66271,APHU6521300,4500,GTHA,D39621809,G02,B09
R,45542.97423611111,45543.00697916667,51C66271,26374422,51R30161,66271,ZIMU3142142,2200,HBCX,R39621812,G02,B09
D,45542.974375,45542.98847222222,50H08509,26374423,51R33879,08509,TCKU1258351,2200,GTHA,D39621811,B02,B08
R,45542.9744212963,45542.989803240744,51C99142,26374424,51R31871,99142,MRKU2566665,4500,HBCX,R39621814,B03,B08
D,45542.97467592593,45543.00035879629,50H23709,26374425,51R14351,23709,SEGU9945901,4530,CAPR,E39621791,E04,E02
R,45542.97472222222,45543.029490740744,61C23999,26374426,61R02555,23999,TGBU3294394,2200,HBCX,R39621816,A03,G04
D,45542.97472222222,45543.029490740744,61C23999,26374426,61R02555,23999,FCIU6487318,2200,GTHA,D39621821,A03,G04
D,45542.974756944444,45542.99563657407,50H06883,26374427,51R21636,06883,CAIU6431075,2200,GTHA,D39621815,G02,A05
R,45542.974756944444,45542.99563657407,50H06883,26374427,51R21636,06883,CMAU6304920,4500,HBCX,R39621818,G02,A05
D,45542.97497685185,45542.99212962963,50H45106,26374428,50RM00882,45106,SNBU8195757,4500,GTHA,D39621817,A01,A05
R,45542.97505787037,45542.99099537037,50H15389,26374429,50R04518,15389,FBLU0029584,4500,HBQC,R39621819,B03,B09
R,45542.97519675926,45542.984085648146,70H03221,26374430,70R01811,03221,TEMU3535887,2200,HBCX,R39621822,B04,B09
D,45542.97523148148,45543.01290509259,70C05135,26374431,70RM00042,05135,OOLU6935071,4500,GTHA,D39621820,G02,B09
R,45542.97539351852,45542.995,61C45787,26374432,60R06981,45787,BEAU2344912,2200,HBCX,R39621824,B04,B09
R,45542.975590277776,45543.01678240741,50H25571,26374433,51R32482,25571,SEGU9676058,4530,HBCX,R39621825,D02,B09
R,45542.97574074074,45542.998923611114,51C39078,26374434,51R03453,39078,BEAU5143151,4500,HBCX,R39621826,B02,G04
D,45542.97599537037,45542.994421296295,50H11046,26374435,51R16810,11046,MEDU4439519,4500,GTHA,D39621828,A01,E02
R,45542.97603009259,45542.99329861111,SM-68,26374436,51R13203,2340,TCNU2486915,4500,HBCX,R39621830,B02,B08
D,45542.97605324074,45543.00126157407,51C38089,26374437,51R12100,38089,TCLU9837932,4500,GTHA,D39621829,G02,A05
D,45542.97622685185,45543.00634259259,50H05903,26374438,53R1275,05903,CMAU9346787,4500,GTHA,D39621835,A01,G04
R,45542.97622685185,45543.00634259259,50H05903,26374438,53R1275,05903,EMCU1555870,4500,HBCX,R39621831,A01,G04
R,45542.97623842592,45542.990011574075,51C38020,26374439,51R03281,38020,UETU6443013,4500,HBCX,R39621834,G02,E02
D,45542.97642361111,45543.00172453704,51C26403,26374440,51R03591,26403,TEMU7198090,4500,GTHA,D39621833,A03,B09
R,45542.97686342592,45542.99652777778,70C02931,26374441,70R02094,02931,TRHU2855766,2200,HBCX,R39621837,A03,B09
R,45542.97702546296,45542.99517361111,70H04408,26374442,70RM00127,04408,TWCU2151646,2200,HBCX,R39621838,B03,G04
R,45542.97712962963,45543.00144675926,50H20443,26374443,51R14320,20443,WHSU2846416,2200,HBCX,R39621839,B04,B09
R,45542.977372685185,45542.9966087963,70H04430,26374444,70R02023,04430,TWCU2157578,2200,HBCX,R39621842,A01,G04
D,45542.97746527778,45543.07761574074,51C88446,26374445,50RM01410,88446,DFOU0003689,2270,CRCD,D39622458,D01,B09
D,45542.97746527778,45543.07761574074,51C88446,26374445,50RM01410,88446,DKOU2513309,2270,CRCD,D39622459,D01,B09
R,45542.97746527778,45543.07761574074,51C88446,26374445,50RM01410,88446,TQMU1845526,2270,HBCX,R39621844,D01,B09
D,45542.97765046296,45542.99560185185,50H15469,26374446,51R27549,15469,TEMU1163142,2200,GTHA,D39621843,G02,B08
R,45542.97769675926,45543.01490740741,50H05641,26374447,29R0480,05641,EGHU9758627,4500,HBQC,R39621847,B02,G04
R,45542.97773148148,45542.991006944445,60H11466,26374448,61R06369,11466,SITU2749124,2200,HBCX,R39621848,A01,G04
D,45542.97773148148,45543.01744212963,51D15870,26374449,51R04999,15870,DRYU9840118,4500,GTHA,D39621845,E04,B09
R,45542.97773148148,45543.01744212963,51D15870,26374449,51R04999,15870,UETU5792181,4500,NHAR,R39621827,E04,B09
R,45542.9777662037,45542.99266203704,51D65728,26374450,51R50853,65728,CAIU6180621,2200,HBCX,R39621841,A03,B08
D,45542.977789351855,45542.9940162037,51C63288,26374451,51R12195,63288,FBIU5622730,4530,GTHA,D39621846,G02,G04
R,45542.97792824074,45542.99329861111,70H04414,26374452,70R02241,04414,TWCU2124384,2200,HBCX,R39621851,B04,G04
R,45542.97800925926,45543.012141203704,SM-72,26374453,51R08485,36168,MRKU0586030,4200,HBCX,R39621850,A01,G04
D,45542.978113425925,45542.99767361111,93H03115,26374454,93R00172,03115,CMAU6904925,4500,GTHA,D39621852,G02,B09
R,45542.978159722225,45542.99375,51C21217,26374455,51R30788,21217,MSKU0636024,4500,HBCX,R39621854,B04,B09
R,45542.97827546296,45543.02668981482,70H01578,26374456,70R01841,01578,BMOU4784643,4500,NHAR,R39621890,E04,A05
D,45542.97827546296,45543.02668981482,70H01578,26374456,70R01841,01578,MRKU9499147,2200,GTHA,D39621853,E04,A05
R,45542.97835648148,45543.00289351852,60C27454,26374457,60R01959,27454,WHSU6532244,4500,HBCX,R39621855,G02,G04
D,45542.97840277778,45542.98940972222,51D05729,26374458,50R04554,05729,TGHU6221069,4500,GTHA,D39621849,B03,B09
R,45542.97861111111,45543.00912037037,61C40395,26374459,61R05359,40395,TCNU3814460,4500,HBCX,R39621858,G02,G04
D,45542.97861111111,45543.00912037037,61C40395,26374459,61R05359,40395,BEAU6287620,4500,GTHA,D39621860,G02,G04
R,45542.97866898148,45542.99466435185,51D65053,26374460,,65053,TIIU4592047,4500,NHAR,R39621823,D01,G04
R,45542.97880787037,45543.03543981481,63H00747,26374461,50RM01787,00747,MEDU3894225,2200,HBCX,R39621859,B03,B09
D,45542.97880787037,45543.03543981481,63H00747,26374461,50RM01787,00747,TRHU1266329,2200,GTHA,D39621863,B03,B09
D,45542.97883101852,45543.019328703704,61H02203,26374462,61R03640,02203,FANU3050830,4500,GTHA,D39621857,A01,A05
R,45542.97883101852,45543.019328703704,61H02203,26374462,61R03640,02203,EGSU9071974,4500,HBCX,R39621862,A01,A05
R,45542.97902777778,45543.01237268518,70H01946,26374463,60R04727,01946,TRHU3292271,2200,NHAR,R39621783,E04,A05
D,45542.97902777778,45543.01237268518,70H01946,26374463,60R04727,01946,SUDU7453116,2200,GTHA,D39621864,E04,A05
R,45542.979050925926,45542.994571759256,62C02341,26374464,62R00229,02341,WHLU0592929,2200,HBCX,R39621866,A03,G04
R,45542.9790625,45543.02581018519,61C05002,26374465,61R00862,05002,SKHU9809237,4500,HBCX,R39621868,B03,A05
D,45542.9790625,45543.02581018519,61C05002,26374465,61R00862,05002,OOCU7065895,4500,GTHA,D39621875,B03,A05
R,45542.97913194444,45543.00234953704,50H37159,26374466,51R22885,37159,YMMU6751916,4500,HBCX,R39621870,E04,E02
R,45542.97935185185,45542.9909375,50H20540,26374467,51R04823,20540,OOCU8830052,4500,HBCX,R39621874,B04,A05
R,45542.97945601852,45543.00199074074,62H03383,26374468,62R00692,03383,IAAU2749097,2200,HBCX,R39621865,A03,E02
D,45542.97945601852,45543.00199074074,62H03383,26374468,62R00692,03383,WHSU2623789,2200,CAPR,E39622065,A03,E02
D,45542.97945601852,45543.00199074074,62H03383,26374468,62R00692,03383,WHLU0329872,2200,CAPR,E39622067,A03,E02
D,45542.979479166665,45542.99104166667,50H09303,26374469,51R14325,09303,OOLU4265556,4560,GTHA,D39621872,B02,B08
D,45542.979467592595,45543.00263888889,51C41255,26374470,51R21602,41255,TCKU4641560,4200,GTHA,D39621867,A01,B08
R,45542.97951388889,45542.99606481481,70H04434,26374471,70R02449,04434,TWCU2142942,2200,HBCX,R39621876,B04,G04
D,45542.97951388889,45543.00262731482,51C71504,26374472,51R11884,71504,SITU2683808,2200,GTHA,D39621873,A01,A05
R,45542.979837962965,45543.00204861111,62C04204,26374473,62R00205,04204,TGBU1091839,2200,HBCX,R39621878,A01,G04
R,45542.979895833334,45542.99681712963,50H39137,26374474,51R08934,39137,REGU5118381,4500,HBCX,R39621880,G02,B08
D,45542.98,45543.01361111111,50H29348,26374475,60R04671,29348,TWCU8062295,4500,GTHA,D39621877,E04,E02
R,45542.98,45543.01361111111,50H29348,26374475,60R04671,29348,UETU5683637,4500,NHAR,R39621832,E04,E02
D,45542.98013888889,45543.00568287037,50H13347,26374476,51R11914,13347,BSIU2921681,2200,GTHA,D39621881,B04,B09
R,45542.98023148148,45543.004907407405,51D33199,26374477,51R11182,33199,EMCU8366903,4500,HBCX,R39621884,B03,G04
D,45542.98034722222,45543.005532407406,50H23916,26374478,51R14992,23916,FSCU8555339,4500,GTHA,D39621883,A03,A05
R,45542.98034722222,45543.05364583333,51D33242,26374479,51R15634,33242,SZLU9684653,4530,HBCX,R39621885,D02,B09
R,45542.98043981481,45543.014016203706,50H20396,26374480,,20396,WHSU6678476,4500,NHAR,R39621856,E04,B09
R,45542.98086805556,45542.99385416666,50H44957,26374481,50RM03263,44957,TCNU6844149,4500,HBCX,R39621886,G02,B09
D,45542.98087962963,45543.00100694445,51D04060,26374482,50RM03549,04060,GCXU5995657,4500,GTHA,D39621887,G02,G04
D,45542.981203703705,45543.00125,85E00168,26374483,50RM00592,00168,TCKU3406020,2200,GTHA,D39621888,G02,G04
D,45542.98134259259,45542.99230324074,51C56542,26374484,51R30664,56542,MSKU9777975,4500,GTHA,D39621889,B04,B09
D,45542.98134259259,45543.00915509259,50H28867,26374485,51R50021,28867,EGHU3920350,2200,GTHA,D39621892,G02,B09
R,45542.98148148148,45542.996296296296,62C10903,26374486,62R00524,10903,WHSU0096400,2200,HBCX,R39621891,B04,B08
D,45542.98159722222,45543.00983796296,61E03437,26374487,61RM00755,03437,GESU6315720,4500,GTHA,D39621893,B03,B09
D,45542.98158564815,45542.992939814816,61LD06323,26374488,61R02255,06323,SUDU1849497,2200,GTHA,D39621894,B02,B08
D,45542.98180555556,45543.01731481482,60C36577,26374489,60R04054,36577,TXGU6741143,4500,GTHA,D39621901,B02,A05
R,45542.98180555556,45543.01731481482,60C36577,26374489,60R04054,36577,EMCU6313925,2200,HBCX,R39621898,B02,A05
R,45542.9819212963,45543.017280092594,51C96435,26374490,51R17130,96435,OOCU8961031,4500,HBCX,R39621900,A03,A05
D,45542.98193287037,45543.01326388889,51C30697,26374491,51R08910,30697,FANU3594263,4500,GTHA,D39617492,G02,G04
