R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45566.01590277778,45566.02364583333,50H24387,26590062,51R50544,24387,SMCU2000150,2200,GTHA,D39965195,G02,G04
D,45566.016238425924,45566.025972222225,15C33470,26590063,15R14382,33470,WHLU0266692,2200,GTHA,D39965202,G02,G04
D,45566.01627314815,45566.062048611115,50LD09723,26590064,50R02439,09723,SEGU6509817,4500,GTHA,D39965207,A03,B09
R,45566.01627314815,45566.062048611115,50LD09723,26590064,50R02439,09723,FSCU5102350,4200,HBCX,R39965204,A03,B09
R,45566.01636574074,45566.053252314814,60C55623,26590065,60R05691,55623,FTAU1128927,2200,HBCX,R39965205,E02,B08
R,45566.01642361111,45566.04209490741,71H01164,26590066,71R00181,01164,FTAU1014396,2200,HBCX,R39965206,B05,B09
D,45566.01672453704,45566.06570601852,51C60991,26590067,51R11059,60991,FCIU5132078,2200,GTHA,D39965208,E02,A05
R,45566.01672453704,45566.06570601852,51C60991,26590067,51R11059,60991,WHSU5509738,4500,NHAR,R39965167,E02,A05
R,45566.016747685186,45566.08912037037,70H02554,26590068,70R01488,02554,BMOU2901735,2200,HBCX,R39965209,G02,G04
D,45566.016747685186,45566.08912037037,70H02554,26590068,70R01488,02554,CSLU2308736,2200,GTHA,D39965212,G02,G04
R,45566.01688657407,45566.08763888889,50H25243,26590069,51R20402,25243,FFAU4349117,4500,HBCX,R39965148,B02,E09
D,45566.01688657407,45566.08763888889,50H25243,26590069,51R20402,25243,GCXU6238257,4500,CAPR,E39965449,B02,E09
D,45566.01688657407,45566.03724537037,50H09574,26590070,51R9812,09574,CGMU5463700,4530,GTHA,D39965210,B02,E09
D,45566.01697916666,45566.06831018518,61H01606,26590071,61R03230,01606,MRSU5269262,4500,GTHA,D39965211,B05,E09
R,45566.01697916666,45566.06831018518,61H01606,26590071,61R03230,01606,HAMU1060945,2200,HBCX,R39965213,B05,E09
R,45566.01721064815,45566.04142361111,50H03676,26590072,51R21650,03676,TIIU2345412,2200,HBCX,R39965215,B02,E09
D,45566.017233796294,45566.06900462963,50LD19639,26590073,51R17690,19639,WHSU5148770,4500,GTHA,D39965214,A03,E09
R,45566.017233796294,45566.06900462963,50LD19639,26590073,51R17690,19639,TEMU8496633,4500,HBCX,R39965220,A03,E09
R,45566.01725694445,45566.04315972222,51C59995,26590074,51R14678,59995,TCNU5747530,4500,HBCX,R39965217,B05,B08
R,45566.01739583333,45566.04153935185,50H08953,26590075,51R23219,08953,CCLU5168025,4500,HBCX,R39965218,A02,E09
D,45566.01744212963,45566.05619212963,50H29170,26590076,50RM01045,29170,TRHU8770033,4500,GTHA,D39965216,G02,B08
R,45566.01755787037,45566.14188657407,50H02382,26590077,51R08791,02382,WHSU6657787,4500,HBCX,R39965219,A02,E09
D,45566.01755787037,45566.14188657407,50H02382,26590077,51R08791,02382,YMMU6269437,4500,CAPR,E39966659,A02,E09
R,45566.01771990741,45566.046423611115,50H14474,26590078,50RM00459,14474,MSKU7224179,2200,HBCX,R39965222,B02,B08
D,45566.01771990741,45566.046423611115,50H14474,26590078,50RM00459,14474,TIIU5650467,4500,GTHA,D39965224,B02,B08
R,45566.01782407407,45566.05498842592,50H19866,26590079,72RM00138,19866,ONEU0572804,4500,HBCX,R39965223,A02,G04
R,45566.018171296295,45566.04381944444,62LD02080,26590080,51R22331,02080,DRYU2784096,2200,HBCX,R39965228,B02,B08
D,45566.01825231482,45566.06869212963,51C79159,26590081,51R14342,79159,TLLU5585255,4500,GTHA,D39965227,B05,E09
R,45566.01825231482,45566.06869212963,51C79159,26590081,51R14342,79159,SKLU2029601,2200,HBCX,R39965231,B05,E09
D,45566.01836805556,45566.03811342592,61H02203,26590082,61R03640,02203,MAXU6226262,4500,GTHA,D39965225,A02,G04
D,45566.0184375,45566.059328703705,50H40208,26590083,50RM03260,40208,BMOU6488506,4500,GTHA,D39965230,D01,A05
R,45566.01846064815,45566.11709490741,60H06227,26590084,60R05966,06227,TIIU4599463,4500,HBCX,R39965234,B02,A05
D,45566.01846064815,45566.11709490741,60H06227,26590084,60R05966,06227,BEAU5175164,4500,GTHA,D39965236,B02,A05
D,45566.018483796295,45566.06376157407,61C44036,26590085,61R00605,44036,KMTU7469261,2200,GTHA,D39965226,A03,A05
D,45566.018541666665,45566.057662037034,51C79673,26590086,50R00310,79673,TCKU2357235,2200,GTHA,D39965232,A02,B09
R,45566.01857638889,45566.03800925926,60H12122,26590087,,12122,FFAU1136674,4500,NHAR,R39965170,E02,E09
D,45566.01857638889,45566.03800925926,60H12122,26590087,,12122,PONU1805833,4200,CAPR,E39965203,E02,E09
R,45566.01862268519,45566.04988425926,51D36196,26590088,51R51028,36196,SEGU9807712,4530,HBCX,R39965237,D02,B09
D,45566.018645833334,45566.0484375,51D49681,26590089,51R17190,49681,BMOU4905750,4500,GTHA,D39965233,A03,B08
D,45566.018796296295,45566.04744212963,50H03599,26590090,51R09000,03599,NSSU7150486,4500,GTHA,D39965238,D01,G04
R,45566.01880787037,45566.081192129626,50H17743,26590091,51R17628,17743,KOCU2047913,2200,HBCX,R39965240,A02,E09
D,45566.01880787037,45566.081192129626,50H17743,26590091,51R17628,17743,TCNU3703379,4500,GTHA,D39965248,A02,E09
D,45566.01880787037,45566.044756944444,50H04764,26590092,51R10584,04764,IAAU2701597,2200,GTHA,D39965235,A02,B09
R,45566.01880787037,45566.048425925925,51D64585,26590093,51R23975,64585,EMCU5489479,4530,HBQC,R39965241,D02,B09
D,45566.018900462965,45566.05453703704,51C93011,26590094,51R30100,93011,OOCU9008153,4500,GTHA,D39965239,A03,B09
R,45566.018900462965,45566.05453703704,51C93011,26590094,51R30100,93011,YMLU3402835,2200,HBCX,R39965242,A03,B09
R,45566.01898148148,45566.04881944445,51D14559,26590095,51R19466,14559,TEMU3537339,2200,HBCX,R39965243,E02,B08
D,45566.01898148148,45566.04881944445,51D14559,26590095,51R19466,14559,YMMU1256083,2200,GTHA,D39965249,E02,B08
R,45566.0190625,45566.077048611114,50H24983,26590096,50RM00164,24983,YMLU5489496,4530,HBQC,R39965244,D02,A05
R,45566.01908564815,45566.04608796296,63H00549,26590097,63R00661,00549,MSMU8995649,4500,HBCX,R39965245,B02,G04
R,45566.01912037037,45566.04782407408,51C12275,26590098,51R02762,12275,TEMU6946095,4500,HBCX,R39965247,B05,B08
R,45566.019212962965,45566.06700231481,50H13212,26590099,51R32720,13212,EGSU9171628,4500,HBQC,R39965250,G02,G04
D,45566.01929398148,45566.05726851852,50H04497,26590100,51R31843,04497,TRHU6349051,4500,GTHA,D39965246,B04,A05
R,45566.019421296296,45566.052766203706,65C06041,26590101,65R00011,06041,FBIU5383528,4530,HBCX,R39965252,D02,G04
D,45566.019525462965,45566.05451388889,61C22707,26590102,61R01831,22707,BSIU2895108,2200,GTHA,D39965251,G02,G04
R,45566.019583333335,45566.13545138889,51C98923,26590103,51R20113,98923,TCNU5084226,4500,HBCX,R39965254,A02,A05
D,45566.019583333335,45566.13545138889,51C98923,26590103,51R20113,98923,MSKU6677360,4200,GTHA,D39965257,A02,A05
R,45566.019641203704,45566.03685185185,70E00469,26590104,70R02381,00469,WHSU2568439,2200,HBCX,R39965253,B05,E09
D,45566.019849537035,45566.05153935185,51C13224,26590105,51R18477,13224,BMOU5774784,4500,GTHA,D39965256,B04,B08
R,45566.0200462963,45566.04472222222,61H09870,26590106,61R06878,09870,HDMU2804720,2200,HBCX,R39965258,G02,B08
R,45566.02005787037,45566.04740740741,61C23761,26590107,51R2203,23761,REGU5116856,4500,HBCX,R39965260,A03,E09
R,45566.020370370374,45566.04636574074,51C91004,26590108,51R10942,91004,SEGU9828931,4530,HBCX,R39965264,D02,B08
D,45566.020590277774,45566.04923611111,51D07521,26590109,51R10715,07521,HASU4547780,4500,GTHA,D39965259,B02,E09
D,45566.02064814815,45566.06747685185,70H04560,26590110,70R00480,04560,EISU9430147,4500,GTHA,D39965263,B05,A05
D,45566.020682870374,45566.07542824074,60E02336,26590111,60R07138,02336,OOLU8763027,4500,GTHA,D39965255,E02,B09
R,45566.020682870374,45566.07542824074,60E02336,26590111,60R07138,02336,EITU0126501,2200,NHAR,R39965200,E02,B09
R,45566.02075231481,45566.059282407405,50H43360,26590112,50RM02147,43360,CXDU2145093,2200,HBCX,R39965266,B05,E09
R,45566.02076388889,45566.04665509259,65H01315,26590113,65R00813,01315,FBIU5108418,4530,HBCX,R39965268,D02,B09
D,45566.02077546297,45566.097037037034,51D10315,26590114,51R33785,10315,SEGU6772910,4500,GTHA,D39965265,A03,A05
R,45566.020891203705,45566.053460648145,51C38128,26590115,51R05525,38128,DFSU6318353,4500,HBCX,R39965270,A02,B09
R,45566.020902777775,45566.04262731481,50H17712,26590116,51R30030,17712,TCLU3379133,2200,HBCX,R39965269,A03,E09
R,45566.02097222222,45566.05899305556,51D49107,26590117,51R22654,49107,MATU2313993,4200,HBQC,R39965271,B02,E09
D,45566.02097222222,45566.05899305556,51D49107,26590117,51R22654,49107,TCKU7351646,4500,GTHA,D39965267,B02,E09
D,45566.02104166667,45566.06041666667,50H17687,26590118,51R31566,17687,TGBU5462500,4500,GTHA,D39965278,G02,G04
R,45566.02104166667,45566.06041666667,50H17687,26590118,51R31566,17687,TLLU4932555,4500,HBCX,R39965272,G02,G04
R,45566.021099537036,45566.039513888885,61H01398,26590119,61R04492,01398,WHSU6195020,4500,HBCX,R39965273,E02,E09
R,45566.02111111111,45566.06392361111,50H24857,26590120,50RM00038,24857,YMLU5493855,4530,HBQC,R39965275,D02,B08
R,45566.0212962963,45566.04206018519,61H07376,26590121,61R05979,07376,TCLU1566731,4500,HBCX,R39965008,B04,E09
D,45566.02130787037,45566.061273148145,51C93015,26590122,51R40041,93015,TLLU5221016,4500,GTHA,D39965274,A02,B09
R,45566.02130787037,45566.061273148145,51C93015,26590122,51R40041,93015,WHSU6255031,4500,HBCX,R39965276,A02,B09
D,45566.02134259259,45566.0975,50H21114,26590123,51R25461,21114,TCKU7685160,4500,GTHA,D39965279,B02,A05
R,45566.02134259259,45566.0975,50H21114,26590123,51R25461,21114,SEGU5008256,4500,HBCX,R39965262,B02,A05
R,45566.02138888889,45566.07133101852,50LD18606,26590124,50R04430,18606,CAIU8709669,4500,HBCX,R39965277,E02,E09
R,45566.02166666667,45566.06375,51D93042,26590125,50RM03620,93042,FTAU1802654,2200,HBCX,R39965281,E02,E09
D,45566.02166666667,45566.06375,51D93042,26590125,50RM03620,93042,FTAU1817340,2200,CAPR,E39965596,E02,E09
D,45566.02166666667,45566.06375,51D93042,26590125,50RM03620,93042,FTAU1800306,2200,CAPR,E39965595,E02,E09
R,45566.021678240744,45566.03451388889,70H02613,26590126,51R34654,02613,SEKU6221960,4500,HBCX,R39965283,B02,E09
D,45566.02172453704,45566.040914351855,70F00694,26590127,70R00523,00694,TRHU7494270,4500,GTHA,D39965280,D02,B08
D,45566.02179398148,45566.047488425924,51C77742,26590128,51R23649,77742,FCIU5576088,2200,GTHA,D39963769,B04,B09
R,45566.02185185185,45566.03471064815,51D45223,26590129,51R22151,45223,TEMU1180448,2200,HBCX,R39965284,E02,E09
D,45566.021875,45566.03517361111,50H45658,26590130,50RM03136,45658,DFSU2903811,2200,GTHA,D39965282,G02,G04
R,45566.0219212963,45566.033900462964,60C43056,26590131,61R00190,43056,KKFU7876272,4500,HBCX,R39965261,A02,B08
D,45566.02209490741,45566.09462962963,93H00195,26590132,61R04585,00195,TLLU2212089,2200,GTHA,D39965285,D02,A05
D,45566.022199074076,45566.078564814816,51D07144,26590133,51R09723,07144,TCKU6644887,4500,GTHA,D39965287,G02,A05
D,45566.0222337963,45566.05862268519,60H17713,26590134,60R07168,17713,FBLU0075039,4500,CAPR,E39965791,E02,E09
R,45566.0222337963,45566.05862268519,60H17713,26590134,60R07168,17713,SEGU6854897,4500,HBCX,R39965289,E02,E09
R,45566.022256944445,45566.052766203706,60C35473,26590135,60R04967,35473,SKLU1572907,2200,HBCX,R39965288,A02,E09
D,45566.02228009259,45566.11079861111,50H24304,26590136,51R51114,24304,MRKU5300180,4500,GTHA,D39965286,A03,A05
D,45566.02239583333,45566.04032407407,51D30466,26590137,51R31886,30466,TRHU1514934,2200,GTHA,D39965290,B02,E09
D,45566.0225462963,45566.05247685185,50H12782,26590138,51R26464,12782,WHSU4039054,4200,GTHA,D39965292,G02,B08
D,45566.02266203704,45566.092685185184,66H02098,26590139,66R00268,02098,CSNU1853498,2200,GTHA,D39965297,D01,A05
R,45566.02266203704,45566.092685185184,66H02098,26590139,66R00268,02098,OERU4104445,4530,HBCX,R39965293,D01,A05
R,45566.022685185184,45566.040497685186,51D67422,26590140,51R24758,67422,MSBU2041697,2200,HBCX,R39965295,B02,E09
D,45566.02311342592,45566.08377314815,70H04497,26590141,70R01921,.04497,FYCU7053750,2200,GTHA,D39965304,B05,B08
R,45566.02311342592,45566.08377314815,70H04497,26590141,70R01921,.04497,TRLU9295949,2200,HBCX,R39965312,B05,B08
D,45566.023125,45566.057905092595,51C48784,26590142,51R31024,48784,SEGU7639688,4260,GTHA,D39965299,G02,B09
R,45566.023148148146,45566.06528935185,62H03238,26590143,51R40520,03238,FFAU5657752,4500,HBCX,R39965296,A02,G04
D,45566.023148148146,45566.06528935185,62H03238,26590143,51R40520,03238,EMCU1833040,4500,GTHA,D39965294,A02,G04
D,45566.023194444446,45566.04435185185,60C27727,26590144,60R00725,27727,SEGU2918951,2200,GTHA,D39965302,D02,B08
R,45566.023206018515,45566.10361111111,51C49188,26590145,51R05565,49188,FFAU5319230,4500,HBCX,R39965306,A03,A05
D,45566.023206018515,45566.10361111111,51C49188,26590145,51R05565,49188,GAOU6097692,4500,GTHA,D39965310,A03,A05
R,45566.02321759259,45566.08626157408,51C54847,26590146,51R17237,54847,YMMU1214658,2200,HBCX,R39965298,A03,B08
D,45566.02321759259,45566.08626157408,51C54847,26590146,51R17237,54847,SITU2697226,2200,GTHA,D39965300,A03,B08
D,45566.02327546296,45566.06936342592,50H45106,26590147,50RM00932,45106,HDMU2583927,2200,GTHA,D39965303,E02,B08
R,45566.02327546296,45566.06936342592,50H45106,26590147,50RM00932,45106,NBYU2734833,2200,NHAR,R39965291,E02,B08
D,45566.02340277778,45566.05042824074,51D40323,26590148,51R21386,40323,OOLU1923890,2200,GTHA,D39965301,B02,B08
R,45566.02344907408,45566.05574074074,50H35116,26590149,51R19498,35116,GCXU5182472,4500,HBCX,R39965309,B05,G04
D,45566.02344907408,45566.05574074074,50H35116,26590149,51R19498,35116,FAMU9019458,4500,GTHA,D39965315,B05,G04
R,45566.02379629629,45566.05326388889,51C71725,26590150,51R19333,71725,MSKU0182765,4500,HBCX,R39965308,G02,G04
D,45566.02379629629,45566.082962962966,50LD18762,26590151,50RM00239,18762,MRKU8729501,2200,GTHA,D39965311,D02,A05
D,45566.02407407408,45566.0890162037,50H43403,26590152,50RM02293,43403,ONEU5176473,4500,GTHA,D39965313,D02,A05
D,45566.02412037037,45566.05494212963,51C83449,26590153,51R06851,83449,FTAU1859916,2200,GTHA,D39965314,A02,G04
R,45566.02422453704,45566.05832175926,61H02521,26590154,61R00470,02521,EGSU9171818,4500,HBCX,R39965307,B02,B09
D,45566.02428240741,45566.07587962963,50H35657,26590155,50RM00328,35657,FDCU0235284,4500,GTHA,D39965316,G02,A05
D,45566.02442129629,45566.04466435185,51C09840,26590156,51R21115,09840,TRHU5924644,4500,GTHA,D39965317,D02,B09
R,45566.02447916667,45566.06033564815,50H14832,26590157,51R26949,14832,TCLU6472677,4500,HBCX,R39965320,A02,B08
D,45566.02446759259,45566.04965277778,60C38190,26590158,60R01408,38190,EMCU8204250,4500,GTHA,D39965318,A02,B08
R,45566.024664351855,45566.036215277774,70H00195,26590159,70R02189,H00195,TGBU2007139,2200,HBCX,R39965322,A03,B09
R,45566.02475694445,45566.055625,50H25130,26590160,51R05167,25130,EMCU5454580,4530,HBCX,R39965323,D02,E09
D,45566.02476851852,45566.08736111111,51D13686,26590161,51R50226,13686,FCIU5831590,2200,GTHA,D39965324,B05,A05
R,45566.02496527778,45566.05594907407,60C43855,26590162,60R00193,43855,EITU1893344,4500,HBCX,R39965321,G02,B08
R,45566.02510416666,45566.06350694445,51C24410,26590163,51R1490,24410,WHSU6295796,4500,HBCX,R39965325,B02,A05
D,45566.02527777778,45566.0391087963,51C75586,26590164,51R14031,75586,EITU9240578,4500,GTHA,D39965326,A03,B09
D,45566.025358796294,45566.06202546296,50H43609,26590165,60R06547,43609,BSIU2700968,2200,GTHA,D39965327,G02,G04
R,45566.025416666664,45566.06270833333,61H08372,26590166,61R04355,08372,MSKU3269787,2200,HBCX,R39965329,B05,B09
R,45566.02553240741,45566.07304398148,51C80566,26590167,70R02131,80566,BMOU1598795,2200,HBCX,R39965331,B05,A05
D,45566.02553240741,45566.07304398148,51C80566,26590167,70R02131,80566,OOLU0319422,2200,GTHA,D39965334,B05,A05
R,45566.02554398148,45566.05525462963,51C69320,26590168,50RM00537,69320,SEGU6152400,4500,HBCX,R39965332,A03,G04
R,45566.025555555556,45566.05137731481,51D14614,26590169,51R24659,14614,SUDU5307895,4200,HBQC,R39965333,B02,B08
D,45566.025555555556,45566.05137731481,51D14614,26590169,51R24659,14614,CRSU1402823,2200,GTHA,D39965337,B02,B08
D,45566.02568287037,45566.05888888889,51C59799,26590170,51R09632,59799,SZLU9474718,4530,GTHA,D39965330,D02,B09
R,45566.02583333333,45566.05509259259,60C40332,26590171,15R01286,40332,EISU8215659,4500,HBCX,R39965336,G02,B09
D,45566.02599537037,45566.05811342593,50H45495,26590172,50R04129,45495,CSLU1741274,2200,GTHA,D39965335,A03,B08
R,45566.02601851852,45566.04454861111,86E00261,26590173,50RM00169,00261,MRSU5682682,4500,HBQC,R39965339,B02,G04
D,45566.026030092595,45566.11969907407,50H35502,26590174,51R40205,35502,CAIU2188809,2200,CAPR,E39965623,D02,E09
D,45566.026030092595,45566.11969907407,50H35502,26590174,51R40205,35502,MSMU1310861,2200,CAPR,E39965633,D02,E09
R,45566.026030092595,45566.11969907407,50H35502,26590174,51R40205,35502,TGHU0625741,2200,HBCX,R39965338,D02,E09
D,45566.02626157407,45566.0659375,50LD09771,26590175,51R33400,09771,GAOU2257093,2200,GTHA,D39965340,A03,A05
R,45566.02627314815,45566.04497685185,51C78914,26590176,51R26963,78914,DFSU6534666,4500,HBCX,R39965344,B05,E09
D,45566.026296296295,45566.088229166664,50H20938,26590177,51R34761,20938,TGHU1732791,2200,GTHA,D39965341,G02,G04
D,45566.026296296295,45566.088229166664,50H20938,26590177,51R34761,20938,TWCU2180705,2200,GTHA,D39965342,G02,G04
R,45566.02631944444,45566.05081018519,50H47402,26590178,50RM04088,47402,SUDU1487103,2200,HBCX,R39965345,G02,G04
D,45566.026342592595,45566.066145833334,50H50150,26590179,51R18752,50150,CAIU4575290,4500,GTHA,D39965343,D02,B08
R,45566.02638888889,45566.04150462963,50H20659,26590180,51R12510,20659,YMMU6555493,4500,HBCX,R39965346,B04,G04
R,45566.02643518519,45566.048101851855,51C47891,26590181,51R33965,47891,TXGU6919003,4500,HBCX,R39965347,B02,B09
D,45566.02663194444,45566.058796296296,60H03517,26590182,60RM00225,03517,SLZU2543856,2270,CRCD,D39965351,D02,B08
D,45566.02663194444,45566.058796296296,60H03517,26590182,60RM00225,03517,DKOU2508405,2270,CRCD,D39965352,D02,B08
D,45566.02664351852,45566.063472222224,51C55054,26590183,51R10349,55054,TLLU3134376,2200,GTHA,D39965348,A03,B08
D,45566.02664351852,45566.063472222224,51C55054,26590183,51R10349,55054,BMOU1006978,2200,GTHA,D39965349,A03,B08
R,45566.02664351852,45566.063472222224,51C55054,26590183,51R10349,55054,CAAU2170704,2200,HBCX,R39965359,A03,B08
R,45566.02664351852,45566.063472222224,51C55054,26590183,51R10349,55054,FCIU6640704,2200,HBCX,R39965360,A03,B08
D,45566.02668981482,45566.06209490741,61C28078,26590184,61R05931,28078,SEGU6462983,4500,GTHA,D39965350,A02,B08
R,45566.02688657407,45566.04556712963,50H54389,26590185,50RM03406,54389,MRKU8326281,2200,HBCX,R39965355,A03,E09
R,45566.026921296296,45566.09142361111,50H25565,26590186,50RM01776,25565,WHLU5720030,4500,HBCX,R39965356,E02,B08
D,45566.026921296296,45566.09142361111,50H25565,26590186,50RM01776,25565,BSIU2994292,2200,GTHA,D39965362,E02,B08
D,45566.026921296296,45566.081828703704,51C99277,26590187,51R21139,99277,EGSU3378310,2200,GTHA,D39965353,A02,A05
D,45566.02701388889,45566.0825,51C20007,26590188,51R08590,20007,WHLU5660332,4500,GTHA,D39965354,B02,B08
D,45566.02710648148,45566.07141203704,61H04735,26590189,51R4835,04735,TEMU1518258,2200,GTHA,D39965357,G02,B09
D,45566.02721064815,45566.04814814815,61H05688,26590190,61R06110,05688,YMMU6134489,4500,GTHA,D39965361,D02,B08
R,45566.02731481481,45566.047106481485,70C09826,26590191,70R00719,09826,YMMU1218587,2200,HBCX,R39965363,G02,G04
R,45566.02748842593,45566.08923611111,51C91008,26590192,51R33996,91008,OERU4813780,4530,HBCX,R39965364,D02,B09
D,45566.02748842593,45566.08923611111,51C91008,26590192,51R33996,91008,WHSU0120039,2200,GTHA,D39965366,D02,B09
R,45566.027719907404,45566.039872685185,50H24760,26590193,51R09105,24760,SEKU5657012,4500,HBCX,R39965365,G02,E09
R,45566.02793981481,45566.048784722225,51D09282,26590194,51R22936,09282,FFAU4899601,4500,HBCX,R39965319,B02,A05
R,45566.02795138889,45566.05421296296,51C59519,26590195,51R14034,59519,TEMU7711644,4500,HBCX,R39965369,B04,B08
R,45566.027974537035,45566.05894675926,72G00018,26590196,72R02911,00018,KMTU9348762,4500,HBCX,R39965370,A03,B08
D,45566.02809027778,45566.04734953704,51D39396,26590197,61R04263,39396,MOAU1429641,2200,GTHA,D39965368,D02,G04
R,45566.02814814815,45566.06693287037,60C40842,26590198,60R03268,40842,GLDU9641454,2200,HBCX,R39965374,B02,B08
D,45566.02814814815,45566.06693287037,60C40842,26590198,60R03268,40842,SEGU2998181,2200,GTHA,D39965383,B02,B08
R,45566.028182870374,45566.04342592593,51D40049,26590199,51R07850,40049,ZCSU7282570,4500,HBCX,R39965376,E02,E09
R,45566.02821759259,45566.071180555555,60H00621,26590200,60R04138,00621,NYKU3899558,2200,HBCX,R39965378,A03,A05
R,45566.02821759259,45566.071180555555,60H00621,26590200,60R04138,00621,TGCU0184680,2200,HBCX,R39965380,A03,A05
D,45566.02829861111,45566.29033564815,50LD19227,26590201,51R15551,19227,TGHU8170700,4500,GTHA,D39965375,D02,B09
